41151,-0.0346,0.0337,0.9934,0.2013,-0.0350,0.2625,stationary
41251,-0.0368,0.0332,0.9936,0.1925,0.0700,0.2450,stationary
41351,-0.0350,0.0334,0.9941,0.2013,0.0875,0.2887,stationary
41451,-0.0361,0.0342,0.9935,0.1575,0.0175,0.2013,stationary
41551,-0.0345,0.0339,0.9943,0.1050,0.0437,0.2625,stationary
41651,-0.0351,0.0335,0.9936,0.2013,0.0700,0.2188,stationary
41751,-0.0342,0.0337,0.9948,0.0962,0.0787,0.2625,stationary
41851,-0.0349,0.0337,0.9936,0.1138,0.0175,0.2450,stationary
41951,-0.0344,0.0351,0.9933,0.2188,0.0437,0.2713,stationary
42051,-0.0356,0.0349,0.9943,0.2188,0.0962,0.1925,stationary
42151,-0.0351,0.0331,0.9931,0.0613,0.0350,0.1838,stationary
42251,-0.0357,0.0345,0.9933,0.1838,0.0962,0.2887,stationary
42351,-0.0357,0.0349,0.9936,0.2537,0.0437,0.2013,stationary
42451,-0.0356,0.0347,0.9944,0.2188,0.0700,0.2362,stationary
42551,-0.0359,0.0336,0.9925,0.1575,0.0088,0.2537,stationary
42651,-0.0356,0.0350,0.9962,0.2188,0.0437,0.2450,stationary
42751,-0.0352,0.0346,0.9945,0.2013,0.1138,0.2625,stationary
42851,-0.0345,0.0354,0.9931,0.1400,0.0350,0.2100,stationary
42951,-0.0351,0.0329,0.9931,0.1663,0.0787,0.2362,stationary
43051,-0.0362,0.0336,0.9933,0.1575,0.0525,0.3063,stationary
43151,-0.0359,0.0346,0.9921,0.2188,-0.0350,0.2537,stationary
43251,-0.0346,0.0341,0.9941,0.1838,-0.0262,0.2188,stationary
43351,-0.0349,0.0340,0.9931,0.1838,0.0262,0.2887,stationary
43451,-0.0362,0.0345,0.9933,0.2100,0.0262,0.2362,stationary
