,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_time_sec,segment_id
645,1068242,0.377,0.2386,1.0211,3.5438,-5.1275,-0.9275,1000.5779,hard_decel,129.9,0.54,7
646,1068302,0.3719,0.2086,1.0099,-6.3525,-2.87,-0.2013,1000.5962,hard_decel,129.96,0.6,7
647,1068362,0.3455,-0.1769,0.7076,-6.0637,-3.3512,2.31,1000.5994,hard_decel,130.02,0.66,7
648,1068422,0.3604,0.0994,0.8609,-0.8487,1.3212,-0.3938,1000.6316,hard_decel,130.08,0.72,7
649,1068482,0.549,0.0038,1.1988,-8.855,3.01,0.6037,1000.6667,hard_decel,130.14,0.78,7
650,1068542,0.4573,-0.0075,1.1087,-0.0525,-2.7387,-0.385,1000.687,hard_decel,130.2,0.84,7
651,1068602,0.358,0.1566,0.8947,-0.5337,-7.4375,-0.1312,1000.7422,hard_decel,130.26,0.9,7
652,1068662,0.5153,0.0522,1.279,-3.1412,-0.77,0.63,1000.7444,hard_decel,130.32,0.96,7
653,1068722,0.3923,-0.2703,0.8825,0.9362,-0.0613,1.75,1000.7344,hard_decel,130.38,1.02,7
654,1068782,0.4757,0.1356,1.0004,3.7625,-1.4875,-0.7,1000.7756,hard_decel,130.44,1.08,7
655,1068842,0.4948,0.1449,1.0122,0.4288,-0.8313,0.5688,1000.7861,hard_decel,130.5,1.14,7
656,1068902,0.3838,-0.0398,0.8489,0.5688,-1.225,1.155,1000.8027,hard_decel,130.56,1.2,7
657,1068962,0.5324,0.0237,1.0521,0.21,-0.175,-0.21,1000.834,hard_decel,130.62,1.26,7
658,1069022,0.3881,-0.2611,0.62,-3.3163,-7.7525,2.3888,1000.8494,hard_decel,130.68,1.32,7
659,1069082,0.6296,0.1215,1.0016,-0.5688,-1.3475,0.14,1000.8704,hard_decel,130.74,1.38,7
660,1069142,0.3848,-0.1965,0.8699,-5.7925,0.0088,0.9013,1000.8821,hard_decel,130.8,1.44,7
661,1069202,0.5654,0.1613,1.1043,0.1225,-3.1762,-0.5688,1000.9133,hard_decel,130.86,1.5,7
662,1069262,0.5371,-0.0642,1.037,-7.2625,1.0237,0.7525,1000.9009,hard_decel,130.92,1.56,7
663,1069322,0.5104,0.0154,1.0831,-0.0262,-4.165,-0.2188,1000.925,hard_decel,130.98,1.62,7
664,1069382,0.578,0.1362,1.1936,2.9225,-2.1437,0.2537,1000.9497,hard_decel,131.04,1.68,7
665,1069442,0.5099,-0.0569,1.1693,0.8925,-3.0538,0.0525,1000.9626,hard_decel,131.1,1.74,7
666,1069502,0.4241,-0.0674,0.9137,-0.9013,0.0962,-0.3325,1000.9971,hard_decel,131.16,1.8,7
667,1069562,0.4961,0.0083,0.921,-0.7962,-1.1113,-0.4725,1000.9968,hard_decel,131.22,1.86,7
668,1069622,0.418,-0.0434,0.9069,-3.2025,-0.1925,-0.1575,1001.0137,hard_decel,131.28,1.92,7
669,1069682,0.5395,-0.0868,0.9207,-1.2775,-2.52,0.2275,1001.0583,hard_decel,131.34,1.98,7
670,1069742,0.5541,-0.012,1.1114,-0.385,3.6575,0.2713,1001.053,hard_decel,131.4,2.04,7
671,1069802,0.4768,0.0512,1.0602,0.8225,-0.0175,-0.3675,1001.0676,hard_decel,131.46,2.1,7
672,1069862,0.4349,0.0012,1.0697,2.4762,2.2225,-0.0962,1001.1001,hard_decel,131.52,2.16,7
673,1069922,0.3399,-0.1616,0.7604,-5.6613,1.26,-0.175,1001.1174,hard_decel,131.58,2.22,7
674,1069982,0.5641,-0.1825,1.1276,-6.9125,-0.0962,0.7525,1001.1316,hard_decel,131.64,2.28,7
675,1070042,0.3511,-0.1144,0.9323,-0.3587,0.1312,0.3938,1001.1479,hard_decel,131.7,2.34,7
676,1070102,0.4368,-0.2338,1.0715,1.645,-0.4812,-0.2625,1001.1433,hard_decel,131.76,2.4,7
677,1070162,0.6041,0.016,1.2027,3.1412,0.6737,0.5512,1001.1667,hard_decel,131.82,2.46,7
678,1070222,0.4863,0.068,0.933,-1.4612,2.52,0.2362,1001.1858,hard_decel,131.88,2.52,7
679,1070282,0.3487,-0.0302,0.661,-4.025,0.5075,0.3237,1001.188,hard_decel,131.94,2.58,7
680,1070342,0.3562,-0.0378,0.9919,-2.0475,2.6337,0.4025,1001.1887,hard_decel,132.0,2.64,7
681,1070402,0.3894,-0.01,0.8184,-0.4812,-2.1175,-0.0437,1001.2117,hard_decel,132.06,2.7,7
682,1070462,0.4921,0.0351,1.138,0.385,-0.735,0.1663,1001.2319,hard_decel,132.12,2.76,7
683,1070522,0.4587,0.0229,0.9687,-2.9137,-1.4175,0.6475,1001.2485,hard_decel,132.18,2.82,7
684,1070582,0.4873,-0.0359,1.1275,-0.2625,-0.2625,0.2013,1001.2488,hard_decel,132.24,2.88,7
685,1070642,0.3531,0.0054,0.921,3.4738,-1.9425,0.07,1001.2534,hard_decel,132.3,2.94,7
686,1070702,0.4024,-0.0328,1.0946,0.945,1.54,0.175,1001.2585,hard_decel,132.36,3.0,7
687,1070762,0.3967,-0.1769,0.9154,-3.0887,2.0387,1.1812,1001.2705,hard_decel,132.42,3.06,7
688,1070822,0.3392,-0.0142,1.1361,-1.68,5.0837,0.6913,1001.2725,hard_decel,132.48,3.12,7
689,1070882,0.3333,0.0149,1.1233,-0.4725,2.66,-0.2188,1001.2871,hard_decel,132.54,3.18,7
690,1070942,0.35,-0.1427,1.14,-0.9362,-0.9975,0.56,1001.2915,hard_decel,132.6,3.24,7
691,1071002,0.3406,-0.0056,0.9806,-2.345,-0.6825,0.5688,1001.2996,hard_decel,132.66,3.3,7
692,1071062,0.2523,-0.0945,0.9703,1.6013,-0.7,0.4288,1001.3169,hard_decel,132.72,3.36,7
693,1071122,0.3007,-0.0618,0.8581,-0.4988,-0.1663,0.2625,1001.3171,hard_decel,132.78,3.42,7
694,1071182,0.356,0.0547,1.0081,-0.9362,0.245,0.21,1001.3262,hard_decel,132.84,3.48,7
695,1071242,0.3404,0.0083,1.0878,0.7788,1.6975,0.2887,1001.3362,hard_decel,132.9,3.54,7
696,1071302,0.2732,-0.0798,0.8765,0.91,-2.3275,0.4112,1001.3315,hard_decel,132.96,3.6,7
697,1071362,0.3138,0.064,0.9328,-2.0038,0.0175,0.28,1001.3423,hard_decel,133.02,3.66,7
698,1071422,0.3093,-0.0622,0.9957,0.0613,-0.035,0.21,1001.3335,hard_decel,133.08,3.72,7
699,1071482,0.2916,0.032,1.0221,1.2075,-0.2625,-0.1312,1001.3469,hard_decel,133.14,3.78,7
700,1071542,0.2279,-0.0539,0.9862,2.4762,3.0975,0.0875,1001.3608,hard_decel,133.2,3.84,7
701,1071602,0.1756,0.0201,1.0854,-0.4988,3.2725,0.2362,1001.3638,hard_decel,133.26,3.9,7
702,1071662,0.0775,-0.0371,0.985,-0.8313,2.485,0.5163,1001.3596,hard_decel,133.32,3.96,7
703,1071722,0.0683,0.0115,0.9872,-0.2188,0.9187,0.2625,1001.3552,hard_decel,133.38,4.02,7
704,1071782,0.0777,0.039,1.0038,0.1925,2.7562,0.0088,1001.3574,hard_decel,133.44,4.08,7
705,1071842,0.0688,0.0224,0.9965,-2.1437,-0.4288,-0.1312,1001.3726,hard_decel,133.5,4.14,7
706,1071902,0.1232,0.0012,1.0593,1.54,0.9362,-0.315,1001.3704,hard_decel,133.56,4.2,7
707,1071962,0.0612,-0.0391,1.0187,-0.3413,1.4438,0.1488,1001.3835,hard_decel,133.62,4.26,7
708,1072022,0.0447,-0.0774,1.0615,0.0613,1.2162,0.2275,1001.3677,hard_decel,133.68,4.32,7
709,1072082,0.0313,0.0461,0.9977,0.6825,0.2975,0.6037,1001.3665,hard_decel,133.74,4.38,7
710,1078502,0.029,0.1471,0.9984,3.2725,2.6163,-0.665,1000.3865,hard_decel,140.16,0.0,8
711,1078562,0.0571,-0.0952,1.1817,-1.0938,3.4825,0.7525,1000.3818,hard_decel,140.22,0.06,8
712,1078622,-0.1745,0.0174,0.2663,-3.6488,-9.7475,0.5775,1000.3525,hard_decel,140.28,0.12,8
713,1078682,0.2179,0.1864,0.9001,1.9075,-5.7925,-0.665,1000.3674,hard_decel,140.34,0.18,8
714,1078742,0.2608,-0.2298,0.9999,-4.3575,-3.6575,1.2162,1000.4001,hard_decel,140.4,0.24,8
715,1078802,0.4717,-0.061,1.1932,-2.485,8.2425,-1.61,1000.4253,hard_decel,140.46,0.3,8
716,1078862,0.5551,-0.0442,1.4045,-1.5925,2.8087,-0.4462,1000.4114,hard_decel,140.52,0.36,8
717,1078922,0.1927,-0.0892,0.7039,2.0038,2.555,-0.21,1000.4299,hard_decel,140.58,0.42,8
718,1078982,0.2714,-0.0021,1.2762,0.0962,1.4963,-1.26,1000.446,hard_decel,140.64,0.48,8
719,1079042,0.284,-0.0613,1.2175,0.315,4.3837,-1.2513,1000.4695,hard_decel,140.7,0.54,8
720,1079102,0.3176,-0.2144,0.5781,-3.4738,-3.8675,-0.4638,1000.4543,hard_decel,140.76,0.6,8
721,1079162,0.472,0.1119,1.1824,5.3025,-4.9437,0.6388,1000.4922,hard_decel,140.82,0.66,8
722,1079222,0.1986,0.0528,0.7379,0.4638,2.4762,-0.525,1000.4712,hard_decel,140.88,0.72,8
723,1079282,0.2811,-0.0513,0.954,-1.82,0.91,-0.945,1000.4907,hard_decel,140.94,0.78,8
724,1079342,0.3697,-0.0252,0.8182,-3.99,-1.5925,0.315,1000.5159,hard_decel,141.0,0.84,8
725,1079402,0.4577,0.1403,1.2589,3.1762,-4.2175,-2.4675,1000.5481,hard_decel,141.06,0.9,8
726,1079462,0.4165,-0.0244,1.098,-1.9512,3.0625,0.7088,1000.5444,hard_decel,141.12,0.96,8
727,1079522,0.4329,-0.0149,1.0734,-2.7562,1.0063,-0.9625,1000.6162,hard_decel,141.18,1.02,8
728,1079582,0.3938,0.0832,0.9713,0.91,0.735,-0.77,1000.6111,hard_decel,141.24,1.08,8
729,1079642,0.3709,-0.2528,0.8974,-3.955,-0.0962,0.8838,1000.6477,hard_decel,141.3,1.14,8
730,1079702,0.3616,-0.1174,0.8891,-0.4638,0.9887,1.4175,1000.6709,hard_decel,141.36,1.2,8
731,1079762,0.3052,0.1688,0.8655,0.56,1.0063,0.5512,1000.6753,hard_decel,141.42,1.26,8
732,1079822,0.4343,-0.0343,0.9935,-3.815,-0.8225,0.1312,1000.7439,hard_decel,141.48,1.32,8
733,1079882,0.4851,-0.132,0.9955,3.4825,-0.77,0.8225,1000.7451,hard_decel,141.54,1.38,8
734,1079942,0.2672,-0.0844,0.7884,1.925,1.6187,0.5075,1000.7322,hard_decel,141.6,1.44,8
735,1080002,0.2827,-0.0332,0.7472,0.6125,-2.7037,0.8313,1000.78,hard_decel,141.66,1.5,8
736,1080062,0.3584,0.0134,0.7923,-0.6562,0.6913,0.8313,1000.8015,hard_decel,141.72,1.56,8
737,1080122,0.4343,-0.03,1.0777,3.6575,1.2775,0.0262,1000.8179,hard_decel,141.78,1.62,8
738,1080182,0.4086,-0.0874,0.9014,2.6337,1.505,0.2362,1000.8513,hard_decel,141.84,1.68,8
739,1080242,0.3866,-0.0378,0.8816,2.7387,1.575,1.1463,1000.8562,hard_decel,141.9,1.74,8
740,1080302,0.3599,0.0073,0.79,1.6363,0.735,0.3413,1000.8513,hard_decel,141.96,1.8,8
741,1080362,0.5202,0.1391,1.2205,5.1363,3.0013,-0.2275,1000.8962,hard_decel,142.02,1.86,8
742,1080422,0.4582,-0.0742,1.0606,0.8138,3.6925,1.19,1000.9231,hard_decel,142.08,1.92,8
743,1080482,0.408,-0.1677,0.8477,-3.3163,-1.6363,0.56,1000.95,hard_decel,142.14,1.98,8
744,1080542,0.4768,-0.053,1.0509,0.1575,-4.1125,1.015,1000.9358,hard_decel,142.2,2.04,8
745,1080602,0.2747,-0.213,0.9172,-0.5425,-1.3737,1.155,1000.9724,hard_decel,142.26,2.1,8
746,1080662,0.4177,0.0213,0.8802,2.1525,-3.5,0.9712,1000.9834,hard_decel,142.32,2.16,8
747,1080722,0.3935,0.0046,0.8813,1.9775,-3.9725,0.0262,1001.0032,hard_decel,142.38,2.22,8
748,1080782,0.4738,-0.2152,1.1134,-0.8313,1.8725,1.5925,1001.0217,hard_decel,142.44,2.28,8
749,1080842,0.4582,-0.0344,1.0616,-1.4963,-0.4375,0.9187,1001.0286,hard_decel,142.5,2.34,8
750,1080902,0.4211,0.0167,1.0736,1.8288,-0.2362,0.4025,1001.0444,hard_decel,142.56,2.4,8
751,1080962,0.5663,0.0928,1.1244,0.98,-1.7587,0.1663,1001.0554,hard_decel,142.62,2.46,8
752,1081022,0.3972,0.0471,0.8899,-0.84,-0.5163,1.4088,1001.0759,hard_decel,142.68,2.52,8
753,1081082,0.4336,-0.0938,1.0097,-2.17,-3.0363,0.4812,1001.0803,hard_decel,142.74,2.58,8
754,1081142,0.4456,-0.0461,1.096,6.6675,2.1613,0.21,1001.1094,hard_decel,142.8,2.64,8
755,1081202,0.3481,-0.1188,1.0002,1.6363,-0.3762,0.8575,1001.1206,hard_decel,142.86,2.7,8
756,1081262,0.4882,0.1139,1.1728,-0.7262,1.4438,0.8575,1001.1077,hard_decel,142.92,2.76,8
757,1081322,0.4898,0.0479,1.1537,5.0138,0.525,0.5425,1001.1189,hard_decel,142.98,2.82,8
758,1081382,0.4189,-0.0371,0.9464,-0.4988,1.4088,0.0437,1001.1416,hard_decel,143.04,2.88,8
759,1081442,0.4885,0.1147,1.0497,0.0088,-1.7587,0.0525,1001.1624,hard_decel,143.1,2.94,8
760,1081502,0.4285,-0.0761,1.0538,1.5225,-0.455,0.6037,1001.1726,hard_decel,143.16,3.0,8
761,1081562,0.4233,0.0022,1.0219,-3.71,-0.2275,0.7788,1001.1743,hard_decel,143.22,3.06,8
762,1081622,0.2928,-0.0706,1.0006,1.0588,-0.4375,0.0175,1001.1694,hard_decel,143.28,3.12,8
763,1081682,0.3484,-0.0231,0.8286,6.1425,-3.465,0.56,1001.2078,hard_decel,143.34,3.18,8
764,1081742,0.2261,-0.0463,0.7534,-6.055,-0.8487,0.9013,1001.2134,hard_decel,143.4,3.24,8
765,1081802,0.2469,-0.1652,0.934,-0.91,-2.1175,0.5512,1001.228,hard_decel,143.46,3.3,8
766,1081862,0.2762,-0.0183,1.0972,2.6512,0.1838,0.2188,1001.229,hard_decel,143.52,3.36,8
767,1081922,0.3065,-0.1706,0.9452,1.925,0.2275,0.105,1001.2478,hard_decel,143.58,3.42,8
768,1081982,0.2498,-0.0439,0.9523,0.3587,1.4963,-0.21,1001.2439,hard_decel,143.64,3.48,8
769,1082042,0.2892,0.1072,0.8633,1.8813,-0.6913,0.3675,1001.2441,hard_decel,143.7,3.54,8
770,1082102,0.3914,0.0381,1.181,-1.225,0.7262,1.2075,1001.2661,hard_decel,143.76,3.6,8
771,1082162,0.2755,-0.1037,1.0885,2.9313,3.4388,0.7088,1001.2617,hard_decel,143.82,3.66,8
772,1082222,0.1991,-0.0349,0.9772,2.835,-2.0475,-0.5775,1001.2744,hard_decel,143.88,3.72,8
773,1082282,0.2338,-0.0221,0.9194,2.1962,-2.8438,-0.0262,1001.2766,hard_decel,143.94,3.78,8
774,1082342,0.3367,0.0314,1.1232,3.4037,-2.6688,0.0875,1001.2747,hard_decel,144.0,3.84,8
775,1082402,0.3068,0.0498,1.0902,2.4762,-2.1788,0.0525,1001.2854,hard_decel,144.06,3.9,8
776,1082462,0.2289,0.0107,0.8762,-2.3625,0.4375,0.735,1001.2891,hard_decel,144.12,3.96,8
777,1082522,0.3417,-0.0142,1.0821,1.0412,-0.105,0.9538,1001.2886,hard_decel,144.18,4.02,8
778,1082582,0.3135,0.0549,1.1253,3.92,0.0437,-0.28,1001.3071,hard_decel,144.24,4.08,8
779,1082642,0.2882,0.0,1.1278,0.455,-0.2887,-0.14,1001.3042,hard_decel,144.3,4.14,8
780,1082702,0.2755,0.0276,1.0472,1.5312,-0.665,0.1138,1001.3096,hard_decel,144.36,4.2,8
781,1082762,0.2416,0.0328,0.9994,-0.7788,0.665,0.8313,1001.3047,hard_decel,144.42,4.26,8
782,1082822,0.2474,-0.1073,0.8325,-1.8813,-1.5225,0.5688,1001.3127,hard_decel,144.48,4.32,8
783,1082882,0.2643,0.0115,1.0268,1.33,0.2713,0.7262,1001.3181,hard_decel,144.54,4.38,8
784,1082942,0.1857,0.0187,0.9067,-1.3913,0.735,0.2887,1001.3254,hard_decel,144.6,4.44,8
785,1083002,0.2203,-0.0084,1.028,0.455,1.0938,0.3413,1001.3237,hard_decel,144.66,4.5,8
786,1083062,0.2444,0.0123,0.9519,-2.0825,2.8087,0.5337,1001.3345,hard_decel,144.72,4.56,8
787,1083122,0.1606,-0.032,0.8217,-3.6488,0.6125,0.1663,1001.3323,hard_decel,144.78,4.62,8
788,1083182,0.1862,-0.0528,0.9333,0.56,2.3888,0.5863,1001.3428,hard_decel,144.84,4.68,8
789,1083242,0.1466,0.0541,0.8879,2.2575,-3.5438,0.2013,1001.3525,hard_decel,144.9,4.74,8
790,1083302,0.1889,-0.0489,0.966,-1.365,-0.2713,-0.1225,1001.3479,hard_decel,144.96,4.8,8
791,1083362,0.1624,-0.0059,0.9231,-0.0962,1.645,0.6475,1001.3523,hard_decel,145.02,4.86,8
792,1083422,0.2137,0.0013,1.0472,1.12,1.085,-0.0525,1001.3625,hard_decel,145.08,4.92,8
793,1083482,0.0803,-0.043,0.8843,0.315,-0.9975,-0.0175,1001.3643,hard_decel,145.14,4.98,8
794,1083542,0.0938,0.0456,1.0136,0.4812,1.5225,0.2887,1001.3621,hard_decel,145.2,5.04,8
795,1083602,0.134,0.0056,1.0441,0.7175,1.3212,0.4112,1001.3567,hard_decel,145.26,5.1,8
796,1083662,0.0781,0.0313,1.0396,1.0237,1.2425,0.525,1001.3733,hard_decel,145.32,5.16,8
797,1083722,0.0673,0.0651,0.9924,-0.4375,-0.6825,0.0,1001.366,hard_decel,145.38,5.22,8
798,1083782,0.0777,0.0217,1.01,-1.1025,0.8925,0.0437,1001.3745,hard_decel,145.44,5.28,8
799,1083842,-0.002,-0.1447,0.9059,-1.2337,0.8925,0.455,1001.3679,hard_decel,145.5,5.34,8
800,1083902,0.0773,0.0418,1.039,0.5775,-0.42,0.07,1001.3726,hard_decel,145.56,5.4,8
801,1083962,0.1172,0.1215,1.0291,-0.7525,0.8925,0.105,1001.3647,hard_decel,145.62,5.46,8
802,1084022,0.0998,0.0048,1.0131,0.1225,0.3325,0.6562,1001.3572,hard_decel,145.68,5.52,8
803,1084082,0.0508,0.0612,0.9643,0.5075,-0.4462,0.2362,1001.3643,hard_decel,145.74,5.58,8
804,1084142,0.0964,0.0627,1.0004,0.6212,-0.3587,0.0262,1001.3611,hard_decel,145.8,5.64,8
805,1084202,0.1003,0.022,1.0211,0.2537,1.1725,0.2275,1001.3701,hard_decel,145.86,5.7,8
806,1084262,0.0527,0.0736,0.9084,0.2887,-1.8463,0.4375,1001.363,hard_decel,145.92,5.76,8
807,1084322,0.1086,0.0257,1.056,-1.1113,-1.295,0.3762,1001.3613,hard_decel,145.98,5.82,8
808,1084382,0.0386,0.0062,1.0269,1.5838,0.1488,0.0437,1001.3711,hard_decel,146.04,5.88,8
809,1084442,0.0834,0.051,1.0329,2.1962,-0.9712,-0.07,1001.3696,hard_decel,146.1,5.94,8
810,1084502,0.0632,0.0166,1.0304,0.3237,1.645,0.1312,1001.366,hard_decel,146.16,6.0,8
811,1128362,-0.0117,0.1059,0.7969,-1.0675,-1.4963,-0.105,1000.3267,hard_decel,190.02,0.0,9
812,1128422,0.0806,-0.0588,1.1221,-1.9075,-2.275,0.0787,1000.3643,hard_decel,190.08,0.06,9
813,1128482,0.1013,0.0051,0.886,-1.505,-3.815,0.2537,1000.3496,hard_decel,190.14,0.12,9
814,1128542,0.0813,0.1282,0.9761,3.0712,-4.7688,-0.7875,1000.3523,hard_decel,190.2,0.18,9
815,1128602,0.0902,-0.0134,0.8574,-1.2425,-0.4812,0.2188,1000.3376,hard_decel,190.26,0.24,9
816,1128662,0.1417,0.0364,1.0451,4.6988,3.99,-0.9887,1000.3184,hard_decel,190.32,0.3,9
817,1128722,0.1364,0.0137,0.8635,-2.7475,-2.45,-0.9625,1000.3069,hard_decel,190.38,0.36,9
818,1128782,0.2406,-0.0997,0.9538,-0.5688,-6.9125,-0.3938,1000.3281,hard_decel,190.44,0.42,9
819,1128842,0.3099,-0.0413,1.0867,1.715,2.2487,-0.0962,1000.3696,hard_decel,190.5,0.48,9
820,1128902,0.3121,0.0814,0.9803,2.5463,3.9462,-1.4963,1000.3169,hard_decel,190.56,0.54,9
821,1128962,0.2511,0.0908,0.8723,1.4875,-2.9313,-1.8025,1000.3418,hard_decel,190.62,0.6,9
822,1129022,0.3641,0.1122,1.2098,0.8313,-2.1175,-0.4638,1000.3804,hard_decel,190.68,0.66,9
823,1129082,0.2631,-0.1005,0.9491,-1.3475,-3.0887,0.4462,1000.3743,hard_decel,190.74,0.72,9
824,1129142,0.4021,0.1916,1.0648,2.4325,-1.1113,-2.8788,1000.4268,hard_decel,190.8,0.78,9
825,1129202,0.4872,-0.0546,0.8881,-2.0738,2.3625,-0.1838,1000.4636,hard_decel,190.86,0.84,9
826,1129262,0.4675,0.0624,0.9808,0.6737,1.54,-1.1287,1000.4451,hard_decel,190.92,0.9,9
827,1129322,0.4726,-0.0181,1.0038,-3.0887,0.5512,1.085,1000.4883,hard_decel,190.98,0.96,9
828,1129382,0.4293,-0.1083,0.9872,3.7625,-5.3025,1.2337,1000.5017,hard_decel,191.04,1.02,9
829,1129442,0.4712,0.1307,1.0607,-0.07,-3.8412,-0.7962,1000.5698,hard_decel,191.1,1.08,9
830,1129502,0.4904,-0.2208,1.0099,-1.5137,-0.385,6.6675,1000.5864,hard_decel,191.16,1.14,9
831,1129562,0.3975,0.1645,0.7399,3.605,-4.515,-2.275,1000.6011,hard_decel,191.22,1.2,9
832,1129622,0.5088,0.0237,1.1256,-7.105,-5.4775,6.16,1000.7114,hard_decel,191.28,1.26,9
833,1129682,0.5106,-0.1364,0.8684,3.5438,22.9163,-1.4175,1000.7715,hard_decel,191.34,1.32,9
834,1129742,0.4377,0.0285,0.9231,2.0475,2.835,-0.805,1000.7588,hard_decel,191.4,1.38,9
835,1129802,0.3841,0.0723,0.7683,-1.3125,-0.63,0.0437,1000.7625,hard_decel,191.46,1.44,9
836,1129862,0.4568,-0.0869,0.9475,-0.0437,-1.3913,-0.1312,1000.76,hard_decel,191.52,1.5,9
837,1129922,0.5615,0.0825,1.1985,7.1225,0.8575,-0.4462,1000.7769,hard_decel,191.58,1.56,9
838,1129982,0.5151,0.1933,1.2105,1.925,6.6238,-0.8138,1000.8223,hard_decel,191.64,1.62,9
839,1130042,0.3584,-0.0671,0.7774,-4.2175,1.1287,0.245,1000.8274,hard_decel,191.7,1.68,9
840,1130102,0.4663,-0.0466,0.8696,-5.1625,-3.3338,1.19,1000.8394,hard_decel,191.76,1.74,9
841,1130162,0.44,-0.1557,0.8169,-2.4325,-1.6187,3.2462,1000.8948,hard_decel,191.82,1.8,9
842,1130222,0.4457,0.0547,1.0028,-0.665,8.7937,1.2687,1000.9148,hard_decel,191.88,1.86,9
843,1130282,0.4153,-0.1328,0.8162,1.8813,-3.1063,-0.5688,1000.8975,hard_decel,191.94,1.92,9
844,1130342,0.4541,-0.0903,0.8955,1.5312,-9.7037,2.8788,1000.9387,hard_decel,192.0,1.98,9
845,1130402,0.5325,0.0603,1.1739,-0.4988,3.1588,0.7525,1000.9929,hard_decel,192.06,2.04,9
846,1130462,0.2342,0.0729,0.8025,2.7738,3.22,-0.1488,1000.9595,hard_decel,192.12,2.1,9
847,1130522,0.3509,0.0737,0.9708,-0.0613,-0.8138,0.0787,1001.0037,hard_decel,192.18,2.16,9
848,1130582,0.3129,-0.0002,0.858,-1.3737,-3.255,0.7962,1000.9817,hard_decel,192.24,2.22,9
849,1130642,0.3772,-0.1035,0.9863,0.7962,0.14,-0.7525,1001.0061,hard_decel,192.3,2.28,9
850,1130702,0.3115,0.3497,1.0872,2.7738,4.2263,-2.7213,1001.033,hard_decel,192.36,2.34,9
851,1130762,0.3697,-0.0464,1.007,-1.4,-1.3125,0.2975,1001.0469,hard_decel,192.42,2.4,9
852,1130822,0.4161,-0.0271,1.0102,2.59,-1.3737,-0.21,1001.0513,hard_decel,192.48,2.46,9
853,1130882,0.4079,-0.063,0.8514,-2.3275,-4.83,1.575,1001.0657,hard_decel,192.54,2.52,9
854,1130942,0.3486,-0.1256,0.5285,-2.1263,-2.87,0.6737,1001.1206,hard_decel,192.6,2.58,9
855,1131002,0.3487,-0.0315,0.9323,-3.64,-2.1525,-1.0063,1001.1191,hard_decel,192.66,2.64,9
856,1131062,0.3464,0.0458,1.0151,0.2362,-0.2013,-0.3675,1001.1282,hard_decel,192.72,2.7,9
857,1131122,0.4347,0.0378,0.9878,1.925,-2.03,-0.1488,1001.1108,hard_decel,192.78,2.76,9
858,1131182,0.3409,0.1303,0.9242,4.8475,2.4413,-0.4725,1001.1321,hard_decel,192.84,2.82,9
859,1131242,0.3997,-0.006,1.138,-1.5312,0.42,-0.2188,1001.1755,hard_decel,192.9,2.88,9
860,1131302,0.3985,0.0034,1.1092,-0.1138,0.2537,0.315,1001.1658,hard_decel,192.96,2.94,9
861,1131362,0.411,0.0612,0.8591,-3.6312,-0.8838,0.525,1001.186,hard_decel,193.02,3.0,9
862,1131422,0.3781,0.0285,0.9582,1.0675,0.5425,-0.2625,1001.1917,hard_decel,193.08,3.06,9
863,1131482,0.3592,-0.0215,0.9404,-2.5638,1.2862,0.7,1001.1985,hard_decel,193.14,3.12,9
864,1131542,0.4746,0.1674,1.108,3.9113,-2.5375,0.3762,1001.2139,hard_decel,193.2,3.18,9
865,1131602,0.4153,-0.1498,0.9748,1.6363,-0.84,0.2887,1001.2136,hard_decel,193.26,3.24,9
866,1131662,0.4851,0.0571,1.0492,1.6888,2.1875,-0.245,1001.2429,hard_decel,193.32,3.3,9
867,1131722,0.388,0.0935,0.9104,1.47,1.2862,0.1225,1001.2524,hard_decel,193.38,3.36,9
868,1131782,0.3997,0.0892,0.925,3.5175,1.365,-0.0875,1001.2495,hard_decel,193.44,3.42,9
869,1131842,0.4021,-0.0819,0.9302,-1.1025,1.9688,0.0175,1001.2598,hard_decel,193.5,3.48,9
870,1131902,0.448,0.1017,0.9506,2.6075,-2.0125,-0.2625,1001.271,hard_decel,193.56,3.54,9
871,1131962,0.5165,0.2152,1.2346,-1.1025,1.0762,1.3475,1001.2734,hard_decel,193.62,3.6,9
872,1132022,0.2824,0.0544,0.967,-0.6037,4.3575,-0.5688,1001.2827,hard_decel,193.68,3.66,9
873,1132082,0.2882,-0.0674,0.9016,1.1988,1.54,0.1138,1001.3,hard_decel,193.74,3.72,9
874,1132142,0.3299,0.077,0.9031,0.3325,0.0875,0.6125,1001.3022,hard_decel,193.8,3.78,9
875,1132202,0.2784,0.0137,0.9308,-0.14,2.7125,-0.07,1001.2991,hard_decel,193.86,3.84,9
876,1132262,0.3365,0.0168,0.8291,-0.07,-0.6037,-0.245,1001.3289,hard_decel,193.92,3.9,9
877,1132322,0.327,0.0169,0.9401,0.9275,1.3212,0.0962,1001.3206,hard_decel,193.98,3.96,9
878,1132382,0.3323,0.0595,0.8899,2.4938,1.6712,-0.2713,1001.3435,hard_decel,194.04,4.02,9
879,1132442,0.214,0.064,0.8606,-2.17,-2.66,0.3675,1001.3474,hard_decel,194.1,4.08,9
880,1132502,0.2065,-0.0717,0.9792,0.2537,3.6312,-0.0525,1001.3599,hard_decel,194.16,4.14,9
881,1132562,0.277,-0.0118,1.0763,1.9775,3.4738,-0.3938,1001.3518,hard_decel,194.22,4.2,9
