index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,segment_id,time_sec,segment_time_sec
2856,3594482,0.0803,-0.0486,0.9938,-0.4725,-1.295,-0.3675,1000.2571,smooth_accel_decel,4,247.14,35.04
2857,3608942,0.07,0.0364,0.9926,0.0525,-1.3913,-1.015,1000.3977,smooth_accel_decel,5,261.6,0.0
2858,3609002,0.0686,0.0056,1.0621,1.8375,0.4725,-0.4288,1000.4021,smooth_accel_decel,5,261.66,0.06
2859,3609062,0.0429,-0.0129,1.0016,1.1113,0.0787,-0.525,1000.3962,smooth_accel_decel,5,261.72,0.12
2860,3609122,0.0844,0.0132,1.0056,1.575,-1.6275,-0.2713,1000.3899,smooth_accel_decel,5,261.78,0.18
2861,3609182,0.0508,-0.0471,1.0185,0.9712,0.3325,-0.2537,1000.3933,smooth_accel_decel,5,261.84,0.24
2862,3609242,0.0395,-0.0051,0.9862,1.1812,-1.0675,-0.4812,1000.4045,smooth_accel_decel,5,261.9,0.3
2863,3609302,0.0337,-0.0083,0.9828,0.4812,-1.5575,-0.56,1000.3936,smooth_accel_decel,5,261.96,0.36
2864,3609362,0.0424,0.0321,1.0317,1.155,-0.2975,-0.105,1000.4036,smooth_accel_decel,5,262.02,0.42
2865,3609422,0.0312,0.0143,1.0021,1.155,-0.4462,-0.1663,1000.3936,smooth_accel_decel,5,262.08,0.48
2866,3609482,0.0237,-0.032,0.9858,-0.28,-0.35,0.1575,1000.3899,smooth_accel_decel,5,262.14,0.54
2867,3609542,0.0434,0.0085,0.9858,0.9538,-0.0175,-0.105,1000.3918,smooth_accel_decel,5,262.2,0.6
2868,3609602,0.0275,-0.0041,1.059,0.245,1.0588,-0.105,1000.3975,smooth_accel_decel,5,262.26,0.66
2869,3609662,0.019,-0.0283,0.9838,0.2013,-0.14,0.0875,1000.3979,smooth_accel_decel,5,262.32,0.72
2870,3609722,0.0149,-0.0392,1.035,-0.14,-0.2275,0.2625,1000.3911,smooth_accel_decel,5,262.38,0.78
2871,3609782,-0.001,0.0115,0.9955,0.7,-0.2625,-0.105,1000.4009,smooth_accel_decel,5,262.44,0.84
2872,3609842,-0.037,-0.0183,0.9891,0.6562,1.3737,-0.105,1000.3909,smooth_accel_decel,5,262.5,0.9
2873,3609902,-0.0754,0.042,0.9606,1.4787,1.225,-0.35,1000.3972,smooth_accel_decel,5,262.56,0.96
2874,3609962,-0.0223,-0.0287,1.0082,-0.4812,-0.455,-0.28,1000.3911,smooth_accel_decel,5,262.62,1.02
2875,3610022,-0.042,0.0086,1.0599,0.525,1.6625,-0.21,1000.3931,smooth_accel_decel,5,262.68,1.08
2876,3610082,-0.0528,-0.0215,1.006,0.8138,0.07,-0.105,1000.3967,smooth_accel_decel,5,262.74,1.14
2877,3610142,-0.0757,0.0005,0.9941,-0.2362,-0.035,-0.0962,1000.3848,smooth_accel_decel,5,262.8,1.2
2878,3610202,-0.1039,0.0071,1.0148,0.4375,1.4438,-0.2188,1000.384,smooth_accel_decel,5,262.86,1.26
2879,3610262,-0.0932,0.0686,1.0499,0.2362,-0.0525,-0.3587,1000.3899,smooth_accel_decel,5,262.92,1.32
2880,3610322,-0.0949,-0.055,0.9797,0.2887,1.1725,0.0088,1000.3857,smooth_accel_decel,5,262.98,1.38
2881,3610382,-0.0989,0.0178,0.9611,0.4725,0.105,-0.3325,1000.3848,smooth_accel_decel,5,263.04,1.44
2882,3610442,-0.1366,-0.0508,0.9173,0.5425,-0.665,-0.0613,1000.3757,smooth_accel_decel,5,263.1,1.5
2883,3610502,-0.164,-0.0249,1.0099,0.14,-0.5425,0.0437,1000.3892,smooth_accel_decel,5,263.16,1.56
2884,3610562,-0.1032,0.042,1.0893,0.8225,0.945,-0.1225,1000.3816,smooth_accel_decel,5,263.22,1.62
2885,3610622,-0.1222,-0.0357,0.9719,-0.4375,0.5425,-0.5075,1000.3984,smooth_accel_decel,5,263.28,1.68
2886,3610682,-0.1588,-0.0237,0.9602,0.9187,-0.3063,-0.3237,1000.3821,smooth_accel_decel,5,263.34,1.74
2887,3610742,-0.1676,0.0061,1.0404,1.0063,0.9887,-0.0875,1000.3787,smooth_accel_decel,5,263.4,1.8
2888,3610802,-0.1598,-0.0126,0.9701,1.1113,1.2513,-0.6737,1000.3748,smooth_accel_decel,5,263.46,1.86
2889,3610862,-0.1254,-0.0066,0.9942,1.9512,-0.2887,-0.385,1000.3708,smooth_accel_decel,5,263.52,1.92
2890,3610922,-0.111,-0.0132,0.9356,-0.8575,-2.03,-0.0875,1000.3752,smooth_accel_decel,5,263.58,1.98
2891,3610982,-0.1735,0.0373,0.9342,-0.5512,-0.0962,0.14,1000.3667,smooth_accel_decel,5,263.64,2.04
2892,3611042,-0.0618,0.0512,1.0829,1.7938,-0.0787,-0.4112,1000.3691,smooth_accel_decel,5,263.7,2.1
2893,3611102,-0.1588,0.0052,1.0533,0.5075,1.61,-0.1925,1000.3647,smooth_accel_decel,5,263.76,2.16
2894,3611162,-0.0944,0.0541,1.0782,1.015,-0.91,-0.8138,1000.364,smooth_accel_decel,5,263.82,2.22
2895,3611222,-0.1408,0.0144,1.0004,1.0063,1.855,-0.385,1000.3569,smooth_accel_decel,5,263.88,2.28
2896,3611282,-0.1499,-0.0744,0.9819,-0.0175,1.0938,0.0962,1000.3716,smooth_accel_decel,5,263.94,2.34
2897,3611342,-0.1484,-0.0118,1.0329,-0.5512,-2.17,-0.455,1000.3645,smooth_accel_decel,5,264.0,2.4
2898,3611402,-0.1411,-0.0236,0.9755,1.3038,-0.21,-0.2013,1000.3577,smooth_accel_decel,5,264.06,2.46
2899,3611462,-0.2189,-0.0145,0.8569,0.4638,0.0787,-0.3063,1000.3528,smooth_accel_decel,5,264.12,2.52
2900,3611522,-0.1207,0.0744,0.9362,1.05,2.4938,-0.3325,1000.3574,smooth_accel_decel,5,264.18,2.58
2901,3611582,-0.0859,0.0527,0.936,-0.6125,-1.3212,-0.3413,1000.3445,smooth_accel_decel,5,264.24,2.64
2902,3611642,-0.1056,0.0061,1.1147,3.64,1.3125,0.0437,1000.3452,smooth_accel_decel,5,264.3,2.7
2903,3611702,-0.1554,0.0941,0.8667,0.4112,-3.9288,-0.42,1000.3489,smooth_accel_decel,5,264.36,2.76
2904,3611762,-0.133,0.0598,1.055,0.4988,-2.7825,-0.3413,1000.3474,smooth_accel_decel,5,264.42,2.82
2905,3611822,-0.1051,0.0124,1.1525,-0.0088,3.6225,-0.5425,1000.3411,smooth_accel_decel,5,264.48,2.88
2906,3611882,-0.182,-0.0376,0.906,1.575,-2.6425,-0.5688,1000.3467,smooth_accel_decel,5,264.54,2.94
2907,3611942,-0.1805,-0.0698,0.8784,-1.6187,-1.9863,-0.3063,1000.3445,smooth_accel_decel,5,264.6,3.0
2908,3612002,-0.1118,-0.03,1.0382,2.3363,0.0437,0.1225,1000.3354,smooth_accel_decel,5,264.66,3.06
2909,3612062,-0.1785,-0.0068,1.0138,0.3237,-2.1875,-0.2975,1000.3279,smooth_accel_decel,5,264.72,3.12
2910,3612122,-0.2049,-0.0534,1.0663,2.0038,2.8788,-0.2013,1000.3281,smooth_accel_decel,5,264.78,3.18
2911,3612182,-0.151,-0.0637,1.0297,1.0063,2.8788,-0.3325,1000.3242,smooth_accel_decel,5,264.84,3.24
2912,3612242,-0.2562,0.0447,0.7088,0.455,-0.2188,-0.2887,1000.3342,smooth_accel_decel,5,264.9,3.3
2913,3612302,-0.1928,-0.0196,1.0033,1.6975,0.7962,-0.3938,1000.3159,smooth_accel_decel,5,264.96,3.36
2914,3612362,-0.1476,-0.0015,0.9067,-1.4088,-0.42,-0.1925,1000.3218,smooth_accel_decel,5,265.02,3.42
2915,3612422,-0.1571,-0.0437,1.1018,0.4288,1.155,-0.5075,1000.3149,smooth_accel_decel,5,265.08,3.48
2916,3612482,-0.0961,0.0407,0.9748,0.5863,-2.7912,-0.6037,1000.3018,smooth_accel_decel,5,265.14,3.54
2917,3612542,-0.0217,0.0308,1.2357,2.135,-1.8025,-0.4112,1000.3088,smooth_accel_decel,5,265.2,3.6
2918,3612602,-0.0678,0.0786,1.1936,-0.6913,1.8725,-1.015,1000.302,smooth_accel_decel,5,265.26,3.66
2919,3612662,-0.1084,-0.0076,0.9601,0.3237,-1.715,-0.6388,1000.2993,smooth_accel_decel,5,265.32,3.72
2920,3612722,-0.0212,0.1208,1.0499,0.3762,-0.875,-0.455,1000.2952,smooth_accel_decel,5,265.38,3.78
2921,3612782,-0.0992,-0.1007,0.9787,-0.91,-2.1175,-0.6037,1000.3013,smooth_accel_decel,5,265.44,3.84
2922,3612842,-0.06,0.0774,1.1583,0.735,1.3125,-0.5512,1000.2883,smooth_accel_decel,5,265.5,3.9
2923,3612902,-0.1677,-0.0476,0.8625,-1.1025,0.175,-0.84,1000.2861,smooth_accel_decel,5,265.56,3.96
2924,3612962,-0.071,0.0222,1.108,2.2925,-3.57,-0.0962,1000.2866,smooth_accel_decel,5,265.62,4.02
2925,3613022,-0.0659,-0.0275,0.9846,-0.1488,-2.4675,0.385,1000.2903,smooth_accel_decel,5,265.68,4.08
2926,3613082,-0.0978,0.1208,1.0795,3.6488,1.6363,0.3762,1000.2844,smooth_accel_decel,5,265.74,4.14
2927,3613142,-0.1452,0.0032,1.0328,-2.5025,-1.0675,-0.1663,1000.2783,smooth_accel_decel,5,265.8,4.2
2928,3613202,-0.1737,-0.0861,0.9453,1.8463,-0.0262,-0.2362,1000.2776,smooth_accel_decel,5,265.86,4.26
2929,3613262,-0.0393,0.1103,1.1206,-1.7062,2.065,0.4638,1000.2783,smooth_accel_decel,5,265.92,4.32
2930,3613322,-0.113,-0.0142,1.0892,0.84,0.35,-0.07,1000.2866,smooth_accel_decel,5,265.98,4.38
2931,3613382,-0.1196,-0.0183,1.0277,-0.91,-1.1287,-0.2537,1000.2886,smooth_accel_decel,5,266.04,4.44
2932,3613442,-0.0813,-0.0179,0.9835,1.4875,0.6562,0.0787,1000.2693,smooth_accel_decel,5,266.1,4.5
2933,3613502,-0.1222,0.0035,0.9909,-1.12,-2.4062,-0.525,1000.2625,smooth_accel_decel,5,266.16,4.56
2934,3613562,-0.202,-0.1457,0.8549,2.8263,-0.8138,0.3237,1000.2783,smooth_accel_decel,5,266.22,4.62
2935,3613622,-0.1454,0.0417,1.0058,0.2887,-2.3012,-0.735,1000.2771,smooth_accel_decel,5,266.28,4.68
2936,3613682,-0.0963,-0.0214,1.1004,-1.6013,0.6475,-0.1838,1000.2769,smooth_accel_decel,5,266.34,4.74
2937,3613742,-0.1386,0.0781,0.9634,1.0938,-0.9362,-0.1312,1000.2805,smooth_accel_decel,5,266.4,4.8
2938,3613802,-0.2287,-0.1425,0.848,-1.2162,-0.455,-0.9362,1000.2603,smooth_accel_decel,5,266.46,4.86
2939,3613862,-0.1096,0.0142,0.9809,-0.21,-1.9075,-0.9625,1000.2507,smooth_accel_decel,5,266.52,4.92
2940,3613922,-0.1269,0.0086,0.9811,1.8025,1.0675,-0.7525,1000.2319,smooth_accel_decel,5,266.58,4.98
2941,3613982,-0.1454,-0.0434,0.959,-0.9013,-0.3938,-0.0962,1000.2395,smooth_accel_decel,5,266.64,5.04
2942,3614042,-0.1729,-0.0034,0.9347,0.4638,-1.0412,-0.5337,1000.2253,smooth_accel_decel,5,266.7,5.1
2943,3614102,-0.133,-0.0134,1.1671,-1.155,2.4237,0.525,1000.2185,smooth_accel_decel,5,266.76,5.16
2944,3614162,-0.1359,-0.0315,0.9731,0.035,0.7962,0.5337,1000.208,smooth_accel_decel,5,266.82,5.22
2945,3614222,-0.1932,-0.1193,0.9225,-1.8463,3.85,-0.1138,1000.1965,smooth_accel_decel,5,266.88,5.28
2946,3614282,-0.1304,-0.0531,1.0795,3.57,1.0938,-0.07,1000.1934,smooth_accel_decel,5,266.94,5.34
2947,3614342,-0.0935,0.0452,1.1802,0.77,1.4963,0.7525,1000.1765,smooth_accel_decel,5,267.0,5.4
2948,3614402,-0.1017,-0.0356,1.0605,2.3975,2.3275,0.63,1000.1711,smooth_accel_decel,5,267.06,5.46
2949,3614462,-0.0344,0.129,1.1082,0.2188,0.9975,-0.2887,1000.1716,smooth_accel_decel,5,267.12,5.52
2950,3614522,-0.0837,-0.0422,1.0734,1.7587,-3.2987,-0.2188,1000.1582,smooth_accel_decel,5,267.18,5.58
2951,3614582,-0.0755,-0.0932,1.1021,-0.7262,-0.9975,-0.1138,1000.157,smooth_accel_decel,5,267.24,5.64
2952,3614642,-0.2098,0.0202,0.9013,1.5838,-1.0938,0.3237,1000.1436,smooth_accel_decel,5,267.3,5.7
2953,3614702,-0.0536,0.0343,0.9853,-0.875,-1.6625,-0.5337,1000.125,smooth_accel_decel,5,267.36,5.76
2954,3614762,-0.0628,-0.1342,0.9564,2.0125,-1.96,-0.175,1000.1265,smooth_accel_decel,5,267.42,5.82
2955,3614822,-0.1067,-0.0051,1.0353,-0.0962,-0.8225,0.245,1000.123,smooth_accel_decel,5,267.48,5.88
2956,3614882,-0.0871,0.0707,1.0377,1.4525,0.98,-0.5512,1000.1257,smooth_accel_decel,5,267.54,5.94
2957,3614942,-0.1033,-0.1129,0.9417,-0.9538,-1.1375,-0.5775,1000.1201,smooth_accel_decel,5,267.6,6.0
2958,3615002,-0.0692,0.0859,1.1661,-0.14,2.0563,-0.3063,1000.1091,smooth_accel_decel,5,267.66,6.06
2959,3615062,-0.1915,0.03,0.8433,2.975,-2.2925,-0.4375,1000.0833,smooth_accel_decel,5,267.72,6.12
2960,3615122,-0.1589,-0.0816,0.8173,0.5425,-1.4612,-0.7525,1000.0703,smooth_accel_decel,5,267.78,6.18
2961,3615182,-0.121,0.0406,0.9805,0.245,1.82,-0.8575,1000.0767,smooth_accel_decel,5,267.84,6.24
2962,3615242,-0.0944,-0.0461,1.0992,1.4875,1.9425,0.6388,1000.0962,smooth_accel_decel,5,267.9,6.3
2963,3615302,-0.1861,-0.0654,1.0332,1.5575,-0.6388,-0.0525,1000.0977,smooth_accel_decel,5,267.96,6.36
2964,3615362,-0.1654,-0.0347,0.8813,0.9887,-2.6512,-0.1312,1000.0674,smooth_accel_decel,5,268.02,6.42
2965,3615422,-0.0371,0.0144,1.2634,3.1675,0.665,0.2013,1000.0596,smooth_accel_decel,5,268.08,6.48
2966,3615482,-0.0949,0.0044,1.0846,0.7088,0.3325,0.0437,1000.0508,smooth_accel_decel,5,268.14,6.54
2967,3615542,-0.0867,0.0702,1.0097,3.9987,1.4175,-0.0613,1000.0527,smooth_accel_decel,5,268.2,6.6
2968,3615602,-0.0107,0.0215,1.0903,0.595,-0.2013,0.0437,1000.054,smooth_accel_decel,5,268.26,6.66
2969,3615662,-0.1412,0.0915,1.0561,1.5225,-0.4288,-0.4375,1000.043,smooth_accel_decel,5,268.32,6.72
2970,3615722,-0.0917,-0.0287,1.0009,2.975,-3.36,-0.2713,1000.0222,smooth_accel_decel,5,268.38,6.78
2971,3615782,-0.0793,-0.0273,0.954,0.4462,-1.7675,0.0525,1000.0283,smooth_accel_decel,5,268.44,6.84
2972,3615842,-0.0622,-0.013,1.0507,0.3237,2.1613,0.175,1000.0159,smooth_accel_decel,5,268.5,6.9
2973,3615902,-0.112,0.0617,0.925,0.8487,-0.3237,-0.0875,1000.0046,smooth_accel_decel,5,268.56,6.96
2974,3615962,-0.215,0.0023,0.7713,1.0237,1.0237,-0.2188,1000.0164,smooth_accel_decel,5,268.62,7.02
2975,3616022,-0.0888,0.0592,1.069,0.595,0.1225,0.0175,1000.0037,smooth_accel_decel,5,268.68,7.08
2976,3616082,-0.0553,0.0395,1.0993,1.6712,0.8313,0.0,1000.0073,smooth_accel_decel,5,268.74,7.14
2977,3616142,-0.1259,0.0127,1.076,2.9925,-0.5337,-0.2625,1000.0115,smooth_accel_decel,5,268.8,7.2
2978,3616202,-0.1515,0.0561,0.9552,1.785,1.4088,-0.2362,999.9929,smooth_accel_decel,5,268.86,7.26
2979,3616262,-0.1005,0.1093,0.9995,3.2462,-1.9512,-0.28,1000.0083,smooth_accel_decel,5,268.92,7.32
2980,3616322,-0.0808,0.093,1.1082,3.5087,0.105,-0.665,999.9995,smooth_accel_decel,5,268.98,7.38
2981,3616382,-0.0131,0.0711,1.2261,1.8288,-0.28,0.525,999.9958,smooth_accel_decel,5,269.04,7.44
2982,3616442,-0.0937,-0.0178,1.0826,2.1875,1.8637,0.0437,999.9873,smooth_accel_decel,5,269.1,7.5
2983,3616502,-0.1218,0.1406,0.8935,2.8087,-2.8788,-0.2625,999.9712,smooth_accel_decel,5,269.16,7.56
2984,3616562,-0.0687,0.0037,1.1176,-2.1962,-0.2275,-0.4112,999.9714,smooth_accel_decel,5,269.22,7.62
2985,3616622,-0.0746,0.0809,0.9924,-0.8225,-2.1263,-0.3063,999.9839,smooth_accel_decel,5,269.28,7.68
2986,3616682,0.0134,0.0834,1.1741,2.31,2.3537,-0.56,999.9785,smooth_accel_decel,5,269.34,7.74
2987,3616742,-0.0417,0.031,1.0773,2.9575,1.9512,-0.4462,999.9612,smooth_accel_decel,5,269.4,7.8
2988,3616802,-0.0686,0.0756,1.0875,0.7613,4.1737,-0.4812,999.9226,smooth_accel_decel,5,269.46,7.86
2989,3616862,-0.1335,0.0229,0.8983,-1.4088,1.4612,0.6388,999.9253,smooth_accel_decel,5,269.52,7.92
2990,3616922,-0.0407,0.0451,1.1207,0.5425,-0.665,-0.525,999.9175,smooth_accel_decel,5,269.58,7.98
2991,3616982,-0.0692,0.1577,0.9887,1.1725,-0.3587,0.07,999.9141,smooth_accel_decel,5,269.64,8.04
2992,3617042,-0.1103,-0.0059,0.8936,3.5262,-1.19,-0.4988,999.9084,smooth_accel_decel,5,269.7,8.1
2993,3617102,-0.0852,-0.0204,0.926,-1.7062,-2.7912,0.1138,999.876,smooth_accel_decel,5,269.76,8.16
2994,3617162,-0.1144,-0.0254,0.9975,0.28,-2.4325,-0.0875,999.8787,smooth_accel_decel,5,269.82,8.22
2995,3617222,-0.0049,0.106,0.9848,-0.1575,-0.42,-0.0875,999.8694,smooth_accel_decel,5,269.88,8.28
2996,3617282,-0.0329,0.0038,1.086,3.255,1.4,-0.56,999.8875,smooth_accel_decel,5,269.94,8.34
2997,3617342,-0.0764,0.0605,0.8425,1.4175,-3.8325,-0.6913,999.9028,smooth_accel_decel,5,270.0,8.4
2998,3617402,-0.0592,-0.0681,1.1004,-0.5512,0.0787,-0.245,999.9397,smooth_accel_decel,5,270.06,8.46
2999,3617462,-0.0165,0.0507,1.1198,0.98,-1.4262,0.0088,999.9268,smooth_accel_decel,5,270.12,8.52
3000,3617522,-0.1691,-0.0578,0.9086,-1.68,1.12,-0.2975,999.9243,smooth_accel_decel,5,270.18,8.58
3001,3617582,-0.009,0.0335,0.989,-1.435,-0.9625,-0.3325,999.9412,smooth_accel_decel,5,270.24,8.64
3002,3617642,-0.1457,-0.0617,0.9335,1.2075,1.1812,-0.4988,999.9431,smooth_accel_decel,5,270.3,8.7
3003,3617702,-0.0095,0.0672,1.005,2.3712,-0.105,-0.14,999.9426,smooth_accel_decel,5,270.36,8.76
3004,3617762,-0.05,0.0312,0.9789,-0.665,-0.0262,-0.735,999.9346,smooth_accel_decel,5,270.42,8.82
3005,3617822,-0.0761,-0.0617,0.7888,0.2625,-1.9863,-0.9187,999.9136,smooth_accel_decel,5,270.48,8.88
3006,3617882,-0.1225,0.0365,0.9065,2.6425,1.1287,-0.6388,999.8806,smooth_accel_decel,5,270.54,8.94
3007,3617942,0.0469,0.0407,1.25,-0.7,2.4675,0.035,999.8721,smooth_accel_decel,5,270.6,9.0
3008,3618002,-0.0313,0.0527,1.0526,2.4413,-0.0875,0.3587,999.9033,smooth_accel_decel,5,270.66,9.06
3009,3618062,0.0051,0.1061,0.9831,-1.8463,-0.91,-0.035,999.8833,smooth_accel_decel,5,270.72,9.12
3010,3618122,-0.0382,0.0286,0.8901,-0.1488,0.0787,0.1925,999.886,smooth_accel_decel,5,270.78,9.18
3011,3618182,-0.0231,0.0632,1.0809,1.0675,-3.43,-0.6825,999.8721,smooth_accel_decel,5,270.84,9.24
3012,3618242,0.0535,-0.0183,1.2551,-0.42,1.4438,-0.5863,999.8599,smooth_accel_decel,5,270.9,9.3
3013,3618302,-0.0418,0.3199,0.9417,2.66,-3.0187,-0.5863,999.8499,smooth_accel_decel,5,270.96,9.36
3014,3618362,-0.0473,0.0861,0.9724,3.9375,-1.225,-1.1638,999.863,smooth_accel_decel,5,271.02,9.42
3015,3618422,0.0486,0.1853,0.8857,4.8562,-6.3438,-0.1488,999.8801,smooth_accel_decel,5,271.08,9.48
3016,3618482,0.0651,0.0939,0.4429,-4.1213,-9.065,-1.5838,999.8706,smooth_accel_decel,5,271.14,9.54
3017,3618542,-0.0914,-0.0657,1.0426,2.2313,0.2713,0.5775,999.9094,smooth_accel_decel,5,271.2,9.6
3018,3618602,-0.0673,-0.0063,1.066,0.6037,1.54,0.3675,999.9053,smooth_accel_decel,5,271.26,9.66
3019,3618662,0.0989,0.0415,1.1841,-0.805,-3.6488,-0.77,999.8843,smooth_accel_decel,5,271.32,9.72
3020,3618722,-0.0044,-0.142,0.9492,-3.0187,5.8187,-0.8662,999.8821,smooth_accel_decel,5,271.38,9.78
3021,3618782,-0.0588,0.0428,0.8738,-1.19,-1.9863,-0.3587,999.9075,smooth_accel_decel,5,271.44,9.84
3022,3618842,-0.0071,0.1036,1.1643,7.1137,-0.5163,-0.21,999.8313,smooth_accel_decel,5,271.5,9.9
3023,3618902,0.1074,-0.0066,1.2197,0.035,-0.9187,-0.1663,999.8496,smooth_accel_decel,5,271.56,9.96
3024,3618962,-0.0437,-0.0389,0.9455,-2.7825,-2.0387,-0.6737,999.8418,smooth_accel_decel,5,271.62,10.02
3025,3619022,-0.0298,0.0544,0.8511,0.665,-1.3913,0.2887,999.8718,smooth_accel_decel,5,271.68,10.08
3026,3619082,-0.0701,-0.0107,0.8916,-1.2162,-0.1663,-0.2362,999.8674,smooth_accel_decel,5,271.74,10.14
3027,3619142,-0.0808,-0.1681,0.9983,2.59,2.1525,0.2625,999.866,smooth_accel_decel,5,271.8,10.2
3028,3619202,0.0013,0.0927,0.9914,-3.815,-0.2537,0.5075,999.9026,smooth_accel_decel,5,271.86,10.26
3029,3619262,0.05,-0.1591,1.3024,-1.5488,-0.735,-0.21,999.9028,smooth_accel_decel,5,271.92,10.32
3030,3619322,-0.0972,0.1769,0.5964,1.7237,-1.8288,-0.0175,999.8911,smooth_accel_decel,5,271.98,10.38
3031,3619382,-0.0229,-0.1588,0.893,-2.0912,-0.7875,-0.735,999.905,smooth_accel_decel,5,272.04,10.44
3032,3619442,-0.0802,-0.1259,0.904,3.92,2.1263,-0.0962,999.8979,smooth_accel_decel,5,272.1,10.5
3033,3619502,-0.1512,0.2057,0.7303,-1.19,-0.4988,-1.3825,999.8789,smooth_accel_decel,5,272.16,10.56
3034,3619562,0.0142,-0.0952,1.0258,-4.8562,-0.7875,0.8838,999.8872,smooth_accel_decel,5,272.22,10.62
3035,3619622,-0.1139,0.0565,0.8131,3.4913,-0.5863,-0.245,999.9041,smooth_accel_decel,5,272.28,10.68
3036,3619682,-0.0365,0.0123,0.9199,1.7062,-3.99,-1.2513,999.8718,smooth_accel_decel,5,272.34,10.74
3037,3619742,-0.0617,-0.0068,0.8665,4.515,5.2238,-0.14,999.8516,smooth_accel_decel,5,272.4,10.8
3038,3619802,-0.1001,-0.004,0.8538,-1.3563,3.8588,-0.1312,999.8152,smooth_accel_decel,5,272.46,10.86
3039,3619862,-0.0707,-0.0218,0.8596,-0.8662,0.0962,-0.56,999.7939,smooth_accel_decel,5,272.52,10.92
3040,3619922,0.0659,0.0785,1.1331,-1.0412,1.1287,0.2013,999.7883,smooth_accel_decel,5,272.58,10.98
3041,3619982,-0.0137,-0.0975,0.9263,0.91,-2.2575,0.4462,999.8145,smooth_accel_decel,5,272.64,11.04
3042,3620042,-0.0483,-0.0698,0.7727,-1.75,0.6562,0.1663,999.8398,smooth_accel_decel,5,272.7,11.1
3043,3620102,0.0691,0.1911,1.1153,-1.085,-0.9887,-0.2887,999.8528,smooth_accel_decel,5,272.76,11.16
3044,3620162,0.0051,-0.0105,0.7898,-0.4462,-7.5425,0.4812,999.854,smooth_accel_decel,5,272.82,11.22
3045,3620222,-0.0049,-0.1355,1.1964,-2.1263,0.7875,-0.6388,999.8728,smooth_accel_decel,5,272.88,11.28
3046,3620282,0.051,0.0386,1.1529,0.35,-0.8487,0.56,999.8513,smooth_accel_decel,5,272.94,11.34
3047,3620342,-0.0005,-0.0725,1.1458,1.9162,1.505,0.3325,999.7944,smooth_accel_decel,5,273.0,11.4
3048,3620402,0.063,0.0437,0.9816,3.5,-4.5325,0.0525,999.8093,smooth_accel_decel,5,273.06,11.46
3049,3620462,0.0513,0.0784,1.0033,1.3212,-0.8313,0.3675,999.8206,smooth_accel_decel,5,273.12,11.52
3050,3620522,-0.0602,-0.0656,0.8208,3.5087,-5.635,0.2188,999.8274,smooth_accel_decel,5,273.18,11.58
3051,3620582,-0.02,-0.1808,0.8211,3.3163,-3.6137,0.0525,999.8347,smooth_accel_decel,5,273.24,11.64
3052,3620642,0.103,-0.0448,1.2334,3.745,-3.3863,0.2625,999.8589,smooth_accel_decel,5,273.3,11.7
3053,3620702,0.0761,-0.0068,1.0921,3.6837,-0.4288,-0.0175,999.8733,smooth_accel_decel,5,273.36,11.76
3054,3620762,0.0578,0.1166,0.8674,2.3888,-1.8288,-0.1925,999.8577,smooth_accel_decel,5,273.42,11.82
3055,3620822,0.1298,-0.0447,1.1553,-3.675,-8.2075,0.5337,999.8372,smooth_accel_decel,5,273.48,11.88
3056,3620882,0.0855,0.0947,1.3345,2.485,2.6337,0.595,999.8376,smooth_accel_decel,5,273.54,11.94
3057,3620942,0.0583,-0.0898,0.9267,4.7863,-1.7237,-1.1725,999.865,smooth_accel_decel,5,273.6,12.0
3058,3621002,0.1123,0.0618,0.7655,-4.8125,-2.625,-0.1488,999.8606,smooth_accel_decel,5,273.66,12.06
3059,3621062,0.0756,0.021,1.0513,-3.5525,1.5925,0.1225,999.8306,smooth_accel_decel,5,273.72,12.12
3060,3621122,0.0625,0.0974,1.0867,0.14,7.1225,-0.3675,999.8452,smooth_accel_decel,5,273.78,12.18
3061,3621182,0.0315,0.0327,1.3871,4.3663,11.8125,-0.175,999.877,smooth_accel_decel,5,273.84,12.24
3062,3621242,0.2586,0.1443,1.2925,1.5838,9.4587,-0.2713,999.8843,smooth_accel_decel,5,273.9,12.3
3063,3621302,-0.0191,-0.1384,0.8638,0.5075,13.2212,0.6562,999.8616,smooth_accel_decel,5,273.96,12.36
3064,3621362,0.1903,-0.142,1.1635,-1.5925,5.1188,-1.3913,999.8662,smooth_accel_decel,5,274.02,12.42
3065,3621422,0.0459,0.0026,1.0943,3.2113,1.1113,-0.0525,999.8572,smooth_accel_decel,5,274.08,12.48
3066,3621482,-0.0063,0.0126,1.0329,1.47,-4.375,-0.5425,999.886,smooth_accel_decel,5,274.14,12.54
3067,3621542,0.0504,-0.0127,0.8783,-0.7088,-7.5512,-0.1663,999.8665,smooth_accel_decel,5,274.2,12.6
3068,3621602,0.0508,-0.2062,0.8381,2.415,-2.695,-0.805,999.875,smooth_accel_decel,5,274.26,12.66
3069,3621662,0.1027,0.0002,0.9234,-1.8725,-2.1,-0.5337,999.865,smooth_accel_decel,5,274.32,12.72
3070,3621722,0.1406,0.0822,1.1602,-2.7213,2.2925,0.7613,999.8948,smooth_accel_decel,5,274.38,12.78
3071,3621782,0.1931,0.0349,1.392,3.1675,6.0637,-1.4088,999.9119,smooth_accel_decel,5,274.44,12.84
