timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
2332802,0.0476,-0.1218,1.0405,0.3762,-0.9887,25.3137,1000.5225,ctr_clock_loop
2332862,0.0579,-0.1735,1.0043,0.5250,-1.2687,25.1388,1000.5161,ctr_clock_loop
2332922,0.0454,-0.1418,0.9816,1.8375,0.7437,25.1125,1000.5193,ctr_clock_loop
2332982,0.0602,-0.1101,1.0285,1.7413,0.2450,24.6575,1000.5234,ctr_clock_loop
2333042,0.0653,-0.1113,1.0177,0.6388,0.8313,24.8062,1000.5098,ctr_clock_loop
2333102,0.0437,-0.1577,1.0189,2.3537,0.2013,24.9725,1000.5181,ctr_clock_loop
2333162,0.0569,-0.0968,1.0399,2.1525,-0.1138,24.5788,1000.5249,ctr_clock_loop
2333222,0.0535,-0.1030,0.9646,1.8463,0.7437,25.0250,1000.5117,ctr_clock_loop
2333282,0.0437,-0.1183,0.9597,0.7000,0.6475,24.6138,1000.5203,ctr_clock_loop
2333342,-0.0088,-0.1681,0.9456,0.9800,-0.8225,24.6750,1000.5388,ctr_clock_loop
2333402,0.0525,-0.0933,1.0680,2.4938,0.5425,25.0600,1000.5183,ctr_clock_loop
2333462,0.0152,-0.1596,0.9695,-0.9100,0.1750,24.8675,1000.5383,ctr_clock_loop
2333522,0.0339,-0.1792,1.0670,0.7962,-0.3850,25.0688,1000.5466,ctr_clock_loop
2333582,0.0695,-0.1276,1.0688,0.7088,0.8050,25.3487,1000.5430,ctr_clock_loop
2333642,0.0244,-0.1566,1.0106,-0.0437,-0.5163,25.3662,1000.5527,ctr_clock_loop
2333702,0.0411,-0.1740,0.9931,0.4900,-0.9450,25.3925,1000.5447,ctr_clock_loop
2333762,0.0622,-0.1401,1.0431,1.1463,-0.7175,25.6637,1000.5378,ctr_clock_loop
2333822,0.0544,-0.1333,1.0380,1.2075,-0.2100,25.5850,1000.5408,ctr_clock_loop
2333882,0.0181,-0.1555,0.9892,1.6187,1.4262,25.1213,1000.5535,ctr_clock_loop
2333942,0.0328,-0.1496,0.9195,0.8750,-1.0500,25.0075,1000.5596,ctr_clock_loop
2334002,0.0796,-0.1330,1.0272,1.8725,-0.4025,25.2525,1000.5605,ctr_clock_loop
2334062,0.0736,-0.1669,1.0155,0.5688,-0.4025,25.4538,1000.5520,ctr_clock_loop
2334122,0.0534,-0.1515,1.0907,1.2250,-1.2513,25.4538,1000.5508,ctr_clock_loop
2334182,0.0400,-0.1355,1.0565,0.4550,-0.3500,25.8125,1000.5625,ctr_clock_loop
2334242,0.0615,-0.1515,0.9776,-0.4200,-0.9100,25.7950,1000.5618,ctr_clock_loop
2334302,0.0098,-0.1344,0.9862,-0.3413,1.0150,25.9438,1000.5737,ctr_clock_loop
2334362,-0.0098,-0.1576,0.9698,0.7437,1.8112,25.5413,1000.5876,ctr_clock_loop
2334422,0.0353,-0.1358,1.0116,0.6737,-0.2275,25.5150,1000.5818,ctr_clock_loop
2334482,0.0529,-0.1205,1.1325,0.7000,-0.1663,25.7162,1000.5850,ctr_clock_loop
2334542,0.0210,-0.1462,0.9365,0.6475,-0.7700,25.8738,1000.5718,ctr_clock_loop
2334602,0.0580,-0.0791,1.0063,1.0762,-0.9800,25.6112,1000.5825,ctr_clock_loop
2334662,0.0412,-0.1405,0.9530,0.1312,-0.2013,25.3050,1000.5728,ctr_clock_loop
2334722,0.0239,-0.1432,0.9928,0.1488,-0.0700,25.5938,1000.5676,ctr_clock_loop
2334782,0.0068,-0.1749,0.9760,0.5688,0.2100,25.2787,1000.5803,ctr_clock_loop
2334842,0.0780,-0.1261,1.0338,0.7525,-0.1312,25.6112,1000.5603,ctr_clock_loop
2334902,0.0398,-0.1560,0.9692,-0.4900,0.7175,25.6375,1000.5588,ctr_clock_loop
2334962,0.0063,-0.1588,0.9409,-0.1750,-0.5337,25.4800,1000.5505,ctr_clock_loop
2335022,-0.0359,-0.1166,0.9092,0.2800,0.4288,25.4100,1000.5564,ctr_clock_loop
2335082,0.0214,-0.1047,1.0114,0.3762,0.8838,25.1475,1000.5837,ctr_clock_loop
2335142,0.0283,-0.1521,1.0383,-0.0962,0.7700,25.3225,1000.5803,ctr_clock_loop
2335202,0.0325,-0.1542,1.0563,-0.0700,-1.0063,25.2000,1000.5852,ctr_clock_loop
2335262,0.0093,-0.1761,0.9811,0.7262,-0.6037,25.2437,1000.5596,ctr_clock_loop
2335322,-0.0056,-0.1915,0.9672,1.2862,-0.6037,25.5500,1000.5645,ctr_clock_loop
2335382,0.0349,-0.1589,1.0738,0.6388,0.8225,25.4713,1000.5469,ctr_clock_loop
2335442,0.0515,-0.1673,1.0278,0.7613,-0.6825,25.4625,1000.4368,ctr_clock_loop
2335502,0.0264,-0.1693,1.0246,0.8400,0.4988,25.5763,1000.3308,ctr_clock_loop
2335562,0.0195,-0.2003,1.0335,0.8575,-0.9800,25.3925,1000.0071,ctr_clock_loop
2335622,0.0166,-0.1624,0.8737,1.0675,-0.8313,25.4100,999.8755,ctr_clock_loop
2335682,-0.0242,-0.1315,1.0233,1.8200,1.0063,25.2612,999.7534,ctr_clock_loop
2335742,0.0836,-0.1325,1.0531,1.6537,-0.5250,25.1562,999.7979,ctr_clock_loop
2335802,0.0578,-0.1810,0.9973,0.5512,-1.2250,25.6375,999.6780,ctr_clock_loop
2335862,0.0551,-0.1623,1.0224,0.7700,-1.4525,25.7425,999.8850,ctr_clock_loop
2335922,0.0529,-0.1430,1.0123,1.3913,1.0938,25.6550,1000.0981,ctr_clock_loop
2335982,0.0612,-0.1906,1.0746,1.0325,1.1638,26.0750,999.6523,ctr_clock_loop
2336042,0.0173,-0.1269,0.9928,0.2362,-0.5337,25.9875,999.4897,ctr_clock_loop
2336102,0.0302,-0.1541,0.9587,-0.8925,-1.0500,26.2763,1000.3562,ctr_clock_loop
2336162,0.0332,-0.1703,0.9481,0.1663,-0.9975,25.7250,1000.1565,ctr_clock_loop
2336222,0.0598,-0.1130,0.9955,0.9625,-0.1925,26.0837,999.7505,ctr_clock_loop
2336282,0.0803,-0.1596,1.0870,0.6913,0.4200,26.3550,1000.5144,ctr_clock_loop
2336342,0.0012,-0.1852,0.9682,1.6187,-0.3850,26.9762,1000.5386,ctr_clock_loop
2336402,0.0878,-0.1473,1.1707,2.1263,0.4550,27.3700,1000.5144,ctr_clock_loop
