index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,time_sec_segment
225,3884462,0.2694,0.2425,0.9077,1.5312,-0.875,-0.2275,1000.0215,hard_accel_decel,20.76,0,13.5
226,3884522,0.2979,0.0941,1.0497,2.5725,-2.275,-0.0088,1000.0381,hard_accel_decel,20.82,0,13.56
227,3884582,0.2435,0.0209,0.8129,-2.3012,0.98,-0.0525,1000.0374,hard_accel_decel,20.88,0,13.62
228,3884642,0.255,0.0154,0.9845,-0.5075,1.0237,0.035,1000.033,hard_accel_decel,20.94,0,13.68
229,3884702,0.2772,-0.0058,0.9577,-0.945,0.9275,0.035,1000.0396,hard_accel_decel,21.0,0,13.74
230,3884762,0.2393,-0.0405,1.0548,-1.3737,1.6888,-0.4725,1000.0576,hard_accel_decel,21.06,0,13.8
231,3884822,0.2745,0.0091,0.8626,-4.0338,2.2313,0.14,1000.0681,hard_accel_decel,21.12,0,13.86
232,3884882,0.181,0.0562,0.8619,3.2462,-3.0363,-0.14,1000.0693,hard_accel_decel,21.18,0,13.92
233,3884942,0.1742,-0.0551,0.8374,2.24,0.7613,-0.6037,1000.0571,hard_accel_decel,21.24,0,13.98
234,3885002,0.2761,0.04,1.0004,2.4588,2.4675,-0.0262,1000.0576,hard_accel_decel,21.3,0,14.04
235,3885062,0.3028,0.0249,1.0224,1.435,3.08,0.525,1000.0684,hard_accel_decel,21.36,0,14.1
236,3885122,0.3429,0.0958,1.1921,-0.385,-0.2188,0.9362,1000.0847,hard_accel_decel,21.42,0,14.16
237,3885182,0.2986,0.0793,1.1868,1.4088,1.68,-0.4462,1000.0847,hard_accel_decel,21.48,0,14.22
238,3885242,0.2311,-0.089,0.9225,-2.485,2.6425,0.0175,1000.1023,hard_accel_decel,21.54,0,14.28
239,3885302,0.1989,-0.0352,0.8251,-0.21,-1.8813,-0.2275,1000.1128,hard_accel_decel,21.6,0,14.34
240,3885362,0.2911,-0.0087,1.1267,1.7587,1.575,0.4375,1000.103,hard_accel_decel,21.66,0,14.4
241,3885422,0.1352,-0.0785,0.9013,2.9575,-1.8813,-0.595,1000.1284,hard_accel_decel,21.72,0,14.46
242,3885482,0.1913,0.0795,0.9521,-1.365,0.4988,-0.4112,1000.1282,hard_accel_decel,21.78,0,14.52
243,3885542,0.216,0.0523,0.8502,-1.89,-1.8112,-0.2362,1000.1406,hard_accel_decel,21.84,0,14.58
244,3885602,0.159,-0.0554,0.9123,0.3675,0.91,-0.63,1000.1384,hard_accel_decel,21.9,0,14.64
245,3885662,0.2606,0.141,1.0594,2.275,-0.0787,-0.1225,1000.1494,hard_accel_decel,21.96,0,14.7
246,3885722,0.1991,-0.0184,0.7221,-0.6475,1.0675,-0.9013,1000.1658,hard_accel_decel,22.02,0,14.76
247,3885782,0.2591,0.0634,1.0904,0.315,-0.2275,-0.5425,1000.1592,hard_accel_decel,22.08,0,14.82
248,3885842,0.2084,0.0163,0.9525,-0.9187,-3.3512,-0.595,1000.1748,hard_accel_decel,22.14,0,14.88
249,3885902,0.1776,0.1023,0.9636,2.8087,-0.8138,-0.1225,1000.1804,hard_accel_decel,22.2,0,14.94
250,3885962,0.1774,-0.0315,1.0522,0.1488,0.6825,-0.2013,1000.1895,hard_accel_decel,22.26,0,15.0
251,3886022,0.1427,0.1301,1.0277,-0.5863,0.385,-0.6562,1000.1919,hard_accel_decel,22.32,0,15.06
252,3886082,0.1681,-0.0269,1.0024,1.6537,1.1113,-0.84,1000.2009,hard_accel_decel,22.38,0,15.12
253,3886142,0.1033,-0.1757,0.8439,0.5337,-0.35,-0.7,1000.2031,hard_accel_decel,22.44,0,15.18
254,3886202,0.0895,0.0417,0.8769,1.4088,1.6187,0.0,1000.2183,hard_accel_decel,22.5,0,15.24
255,3886262,0.1376,0.0656,1.1448,-1.8637,0.8313,-0.1575,1000.2156,hard_accel_decel,22.56,0,15.3
256,3886322,0.1037,-0.009,0.9982,1.61,2.5988,-0.245,1000.2053,hard_accel_decel,22.62,0,15.36
257,3886382,0.2194,0.0719,1.0228,2.6075,-0.8225,-0.4462,1000.22,hard_accel_decel,22.68,0,15.42
258,3886442,0.0927,-0.0204,0.8653,0.9712,1.9688,-0.4375,1000.2256,hard_accel_decel,22.74,0,15.48
259,3886502,0.1831,-0.0239,1.0296,1.4612,-1.5662,-0.2362,1000.2297,hard_accel_decel,22.8,0,15.54
260,3886562,0.1632,0.058,1.039,1.1375,0.0613,-0.595,1000.22,hard_accel_decel,22.86,0,15.6
261,3886622,0.2108,0.0063,1.0871,1.9512,-0.5337,0.4025,1000.2556,hard_accel_decel,22.92,0,15.66
262,3886682,0.0937,0.0167,0.9526,-0.5425,-2.0038,0.4112,1000.2507,hard_accel_decel,22.98,0,15.72
263,3886742,0.0734,0.0091,0.9493,0.0962,-0.8313,-0.2362,1000.2451,hard_accel_decel,23.04,0,15.78
264,3886802,0.171,0.0575,0.9104,2.31,0.4725,-0.2537,1000.2476,hard_accel_decel,23.1,0,15.84
265,3886862,0.1701,0.063,0.9562,0.56,-0.4462,-0.3413,1000.2502,hard_accel_decel,23.16,0,15.9
266,3886922,0.1642,0.0702,0.975,-1.4875,0.525,-0.3413,1000.252,hard_accel_decel,23.22,0,15.96
267,3886982,0.1752,0.1541,0.9475,-0.07,-2.52,-0.8313,1000.2534,hard_accel_decel,23.28,0,16.02
268,3887042,0.1462,-0.0068,0.9531,1.2337,-2.1,-0.735,1000.2632,hard_accel_decel,23.34,0,16.08
269,3887102,0.2801,0.1105,1.0638,0.3587,-3.0538,-0.8662,1000.2539,hard_accel_decel,23.4,0,16.14
270,3887162,0.0834,-0.053,0.8386,-0.6475,1.785,-0.9187,1000.2722,hard_accel_decel,23.46,0,16.2
271,3887222,0.0797,-0.0402,0.9475,0.5775,-0.8662,-0.35,1000.2681,hard_accel_decel,23.52,0,16.26
272,3887282,0.1837,0.1186,0.9565,1.54,-2.1875,-0.6737,1000.2742,hard_accel_decel,23.58,0,16.32
273,3887342,0.1296,-0.0696,1.0482,0.2013,-0.4988,-0.2188,1000.2751,hard_accel_decel,23.64,0,16.38
274,3887402,0.1003,0.0163,0.8794,0.105,-1.47,0.0,1000.2786,hard_accel_decel,23.7,0,16.44
275,3887462,0.2079,-0.0251,1.0765,1.0325,-1.8813,0.0962,1000.2778,hard_accel_decel,23.76,0,16.5
276,3887522,0.241,0.1115,1.2207,-1.8288,1.5137,0.035,1000.2832,hard_accel_decel,23.82,0,16.56
277,3887582,0.2069,0.1213,0.9638,0.315,2.1437,0.4462,1000.2715,hard_accel_decel,23.88,0,16.62
278,3887642,0.1183,-0.0442,1.0722,2.485,2.4237,-0.0525,1000.2898,hard_accel_decel,23.94,0,16.68
279,3887702,0.0697,-0.083,0.842,-1.1375,3.3338,-0.1925,1000.281,hard_accel_decel,24.0,0,16.74
280,3887762,0.0633,0.0556,0.9175,-0.8487,2.1175,-0.28,1000.2625,hard_accel_decel,24.06,0,16.8
281,3887822,0.1249,0.032,0.9623,-0.4462,3.0187,-0.49,1000.2856,hard_accel_decel,24.12,0,16.86
282,3887882,0.1784,-0.0054,1.016,-1.1025,0.0,0.0088,1000.2688,hard_accel_decel,24.18,0,16.92
283,3887942,0.1688,-0.0137,0.9268,-0.3063,0.2625,-0.14,1000.2773,hard_accel_decel,24.24,0,16.98
284,3888002,0.1288,-0.1005,0.988,0.5163,1.575,-0.4988,1000.2712,hard_accel_decel,24.3,0,17.04
285,3888062,0.0657,0.1378,0.9084,-0.42,0.3413,-0.0437,1000.2905,hard_accel_decel,24.36,0,17.1
286,3888122,0.1235,0.0203,0.9819,0.0613,-1.0063,-0.945,1000.302,hard_accel_decel,24.42,0,17.16
287,3888182,0.1815,0.1081,1.014,0.4988,-0.4638,-0.4112,1000.293,hard_accel_decel,24.48,0,17.22
288,3888242,0.233,0.0715,1.0594,-1.82,0.6475,-0.4462,1000.2952,hard_accel_decel,24.54,0,17.28
289,3888302,0.193,-0.0376,1.013,-1.8288,0.0262,-0.4375,1000.3132,hard_accel_decel,24.6,0,17.34
290,3888362,0.171,0.0754,1.037,0.4375,-0.5163,-0.5337,1000.2957,hard_accel_decel,24.66,0,17.4
291,3888422,0.1213,-0.0374,0.9341,0.8487,-1.1287,-0.21,1000.304,hard_accel_decel,24.72,0,17.46
292,3903122,0.0654,0.0146,0.9951,0.9887,-0.5425,3.7625,1000.2097,hard_accel_decel,39.42,1,0.0
293,3903182,0.0166,0.0095,0.9543,0.98,-0.8925,3.36,1000.2075,hard_accel_decel,39.48,1,0.06
294,3903242,0.0178,0.0381,0.974,0.665,0.6913,2.5463,1000.1938,hard_accel_decel,39.54,1,0.12
295,3903302,0.0315,0.0539,0.9721,-0.385,0.3063,1.6275,1000.2046,hard_accel_decel,39.6,1,0.18
296,3903362,0.0367,0.0339,1.0531,-0.6475,1.4,1.1025,1000.2026,hard_accel_decel,39.66,1,0.24
297,3903422,0.0397,-0.0104,1.0241,1.1463,0.105,-0.1488,1000.2109,hard_accel_decel,39.72,1,0.3
298,3903482,0.0129,0.0397,0.995,0.0437,-0.91,-0.2275,1000.2039,hard_accel_decel,39.78,1,0.36
299,3903542,-0.0171,0.0769,1.018,1.3038,0.5163,0.0,1000.209,hard_accel_decel,39.84,1,0.42
300,3903602,-0.0237,0.0159,0.9536,1.6187,-0.4638,-0.2362,1000.2126,hard_accel_decel,39.9,1,0.48
301,3903662,-0.0425,-0.0029,0.9743,1.2862,-0.84,-0.4112,1000.2234,hard_accel_decel,39.96,1,0.54
302,3903722,0.0027,0.061,1.0187,0.28,0.1488,-0.735,1000.2324,hard_accel_decel,40.02,1,0.6
303,3903782,-0.0239,0.0261,1.0223,1.015,1.1113,-0.5688,1000.2209,hard_accel_decel,40.08,1,0.66
304,3903842,-0.0692,0.073,0.9709,0.63,1.3737,-1.12,1000.2253,hard_accel_decel,40.14,1,0.72
305,3903902,-0.0561,0.0137,0.9945,-1.3737,0.63,-0.84,1000.2341,hard_accel_decel,40.2,1,0.78
306,3903962,-0.0614,0.042,1.0211,-0.5163,-0.07,-0.6212,1000.2319,hard_accel_decel,40.26,1,0.84
307,3904022,-0.1074,0.0429,0.9974,-0.3063,0.9362,-0.665,1000.2292,hard_accel_decel,40.32,1,0.9
308,3904082,-0.1054,0.023,0.9736,0.3237,0.5337,-1.1113,1000.2334,hard_accel_decel,40.38,1,0.96
309,3904142,-0.1203,0.018,0.9785,0.6825,0.945,-1.0675,1000.2271,hard_accel_decel,40.44,1,1.02
310,3904202,-0.1508,0.022,0.9808,0.385,0.035,-1.1113,1000.2161,hard_accel_decel,40.5,1,1.08
311,3904262,-0.1744,0.0076,1.0238,2.0475,1.1812,-0.84,1000.2124,hard_accel_decel,40.56,1,1.14
312,3904322,-0.2222,0.0964,1.0236,1.0063,3.0538,-0.5163,1000.2031,hard_accel_decel,40.62,1,1.2
313,3904382,-0.2523,0.0195,0.8842,0.3063,0.6825,-1.1725,1000.1921,hard_accel_decel,40.68,1,1.26
314,3904442,-0.2805,0.03,0.9892,1.4875,2.6775,-0.8313,1000.189,hard_accel_decel,40.74,1,1.32
315,3904502,-0.3562,0.0178,0.9343,-0.1488,1.8112,-1.26,1000.1924,hard_accel_decel,40.8,1,1.38
316,3904562,-0.2991,0.068,0.9736,1.05,1.5662,-1.4262,1000.1843,hard_accel_decel,40.86,1,1.44
317,3904622,-0.2948,0.0107,0.9375,0.9887,-0.0437,-1.225,1000.1741,hard_accel_decel,40.92,1,1.5
318,3904682,-0.3448,0.1066,1.0016,1.0325,1.295,-1.2862,1000.1704,hard_accel_decel,40.98,1,1.56
319,3904742,-0.2625,0.0425,0.9116,-0.5688,-1.5838,-1.5137,1000.1692,hard_accel_decel,41.04,1,1.62
320,3904802,-0.2837,-0.0775,1.0402,0.5512,2.7037,-0.9275,1000.1785,hard_accel_decel,41.1,1,1.68
321,3904862,-0.2553,0.0685,1.0105,-1.6888,-0.7,-1.05,1000.1541,hard_accel_decel,41.16,1,1.74
322,3904922,-0.2857,-0.0147,1.0265,1.1812,1.2162,-0.63,1000.1548,hard_accel_decel,41.22,1,1.8
323,3904982,-0.1291,0.1288,1.0416,-1.3737,0.3325,-0.9013,1000.1379,hard_accel_decel,41.28,1,1.86
324,3905042,-0.294,0.0203,0.9367,0.5075,3.1063,-1.2687,1000.1392,hard_accel_decel,41.34,1,1.92
325,3905102,-0.2811,0.1355,0.9994,0.5688,-2.87,-1.085,1000.1218,hard_accel_decel,41.4,1,1.98
326,3905162,-0.2643,0.014,0.992,-1.5488,-2.0475,-1.82,1000.1255,hard_accel_decel,41.46,1,2.04
327,3905222,-0.2311,0.0412,0.9804,0.42,-0.805,-1.1988,1000.1221,hard_accel_decel,41.52,1,2.1
328,3905282,-0.2299,0.1327,1.1652,0.84,5.9675,-1.5575,1000.1069,hard_accel_decel,41.58,1,2.16
329,3905342,-0.3107,0.0207,0.9643,0.3325,1.5925,-1.0675,1000.1055,hard_accel_decel,41.64,1,2.22
330,3905402,-0.2423,0.1249,1.0678,-2.31,0.35,-1.8987,1000.0923,hard_accel_decel,41.7,1,2.28
331,3905462,-0.2545,0.0281,0.9182,-0.4375,-2.1437,-1.085,1000.0654,hard_accel_decel,41.76,1,2.34
332,3905522,-0.2891,0.0493,0.9887,2.9313,-0.0088,-1.33,1000.0713,hard_accel_decel,41.82,1,2.4
333,3905582,-0.3119,0.1022,1.0085,-0.5425,2.975,-1.1375,1000.0664,hard_accel_decel,41.88,1,2.46
334,3905642,-0.426,0.0615,0.8281,1.5312,5.215,-1.5137,1000.0627,hard_accel_decel,41.94,1,2.52
335,3905702,-0.2521,0.0459,0.9367,-0.3237,-2.4325,-0.9013,1000.0454,hard_accel_decel,42.0,1,2.58
336,3905762,-0.2001,0.153,1.0942,-2.4675,0.5688,-1.2775,1000.0327,hard_accel_decel,42.06,1,2.64
337,3905822,-0.3367,0.0851,0.9154,1.3563,-0.0787,-2.3275,1000.0293,hard_accel_decel,42.12,1,2.7
338,3905882,-0.1965,0.1349,1.0268,-1.365,-0.63,-2.345,1000.0237,hard_accel_decel,42.18,1,2.76
339,3905942,-0.1056,-0.0276,1.1261,-0.2887,-1.365,-1.4612,1000.0249,hard_accel_decel,42.24,1,2.82
340,3906002,-0.2533,0.0993,1.1197,0.9362,1.96,-1.6537,1000.0117,hard_accel_decel,42.3,1,2.88
341,3906062,-0.1976,-0.049,1.0485,-0.105,-2.1437,-1.8725,1000.0298,hard_accel_decel,42.36,1,2.94
342,3906122,-0.2913,0.2842,1.0658,-0.3587,4.5588,-1.015,1000.0,hard_accel_decel,42.42,1,3.0
343,3906182,-0.3175,-0.0146,0.9462,-2.0038,-0.9712,-1.8813,1000.0212,hard_accel_decel,42.48,1,3.06
344,3906242,-0.2814,-0.0888,0.8333,3.0363,-1.9162,-1.8463,1000.0266,hard_accel_decel,42.54,1,3.12
345,3906302,-0.2239,0.0434,0.9254,1.89,0.42,-0.8662,999.9836,hard_accel_decel,42.6,1,3.18
346,3906362,-0.1967,0.062,1.1995,3.6662,1.6013,-1.7675,1000.012,hard_accel_decel,42.66,1,3.24
347,3906422,-0.196,0.0451,0.974,-0.14,-5.2063,-1.1463,1000.0083,hard_accel_decel,42.72,1,3.3
348,3906482,-0.3267,0.1354,0.791,-1.12,3.4037,-0.5863,999.9915,hard_accel_decel,42.78,1,3.36
349,3906542,-0.2886,-0.1244,0.7845,-0.42,-0.5425,-1.33,999.9832,hard_accel_decel,42.84,1,3.42
350,3906602,-0.2719,0.1076,0.9694,-2.205,2.8788,-0.7613,999.9824,hard_accel_decel,42.9,1,3.48
351,3906662,-0.1365,0.07,0.9825,-0.7437,8.5312,-1.8637,999.9653,hard_accel_decel,42.96,1,3.54
352,3906722,-0.3074,-0.0456,0.7743,-3.2113,-2.5725,-1.2775,999.9365,hard_accel_decel,43.02,1,3.6
353,3906782,-0.2145,0.0017,0.8577,-0.07,4.2875,-0.4638,999.9285,hard_accel_decel,43.08,1,3.66
354,3906842,-0.2386,-0.0325,1.0441,-1.4088,3.64,-1.085,999.8992,hard_accel_decel,43.14,1,3.72
355,3906902,-0.1901,-0.0106,0.7451,-3.5787,-3.7013,-0.9187,999.9033,hard_accel_decel,43.2,1,3.78
356,3906962,-0.2067,0.1493,1.1505,-0.4112,-3.325,0.1312,999.8721,hard_accel_decel,43.26,1,3.84
357,3907022,-0.2607,-0.0225,1.1556,-0.455,2.7912,0.3063,999.8643,hard_accel_decel,43.32,1,3.9
358,3907082,-0.1705,-0.0285,0.7254,-3.8325,-6.0725,0.3325,999.8271,hard_accel_decel,43.38,1,3.96
359,3907142,-0.1862,0.0564,1.0602,0.1925,-1.6537,-0.4288,999.8137,hard_accel_decel,43.44,1,4.02
360,3907202,-0.1752,0.0469,0.9173,-0.7875,1.61,0.2713,999.8215,hard_accel_decel,43.5,1,4.08
361,3907262,-0.1584,0.0273,1.1251,1.7763,0.7,0.3762,999.7888,hard_accel_decel,43.56,1,4.14
362,3907322,-0.2703,0.0975,1.0941,0.4638,1.9162,0.1663,999.8047,hard_accel_decel,43.62,1,4.2
363,3907382,-0.2325,-0.0403,0.9486,1.0325,-0.5512,0.5163,999.7656,hard_accel_decel,43.68,1,4.26
364,3907442,-0.1918,0.1142,1.1573,4.7688,0.4812,0.1663,999.7502,hard_accel_decel,43.74,1,4.32
365,3907502,-0.2275,0.0024,0.9044,0.3938,-1.8112,-0.105,999.7598,hard_accel_decel,43.8,1,4.38
366,3907562,-0.119,0.0742,1.0692,0.8487,0.0262,-0.0787,999.7622,hard_accel_decel,43.86,1,4.44
367,3907622,-0.1528,0.0698,1.1822,-0.4462,2.3187,0.6737,999.74,hard_accel_decel,43.92,1,4.5
368,3907682,-0.163,0.0017,1.0676,0.4112,0.1488,-0.7,999.7253,hard_accel_decel,43.98,1,4.56
369,3907742,-0.1789,-0.02,1.1994,-0.7875,-0.84,0.455,999.7136,hard_accel_decel,44.04,1,4.62
370,3907802,-0.2403,0.0423,0.9813,0.84,-0.175,-0.0262,999.6919,hard_accel_decel,44.1,1,4.68
371,3907862,-0.1826,0.0459,1.0978,2.1175,-2.1175,0.4025,999.6975,hard_accel_decel,44.16,1,4.74
372,3907922,-0.1969,0.0544,0.8977,4.3488,-0.6037,-0.8138,999.6658,hard_accel_decel,44.22,1,4.8
373,3907982,-0.1759,0.1242,1.0655,0.7962,-2.8087,-0.4112,999.6399,hard_accel_decel,44.28,1,4.86
374,3908042,-0.1981,0.0274,1.0487,-0.4988,1.9338,-0.385,999.6575,hard_accel_decel,44.34,1,4.92
375,3908102,-0.2372,0.0519,0.8378,-0.0613,0.665,-0.0437,999.6243,hard_accel_decel,44.4,1,4.98
376,3908162,-0.1098,-0.0578,1.1161,-3.1675,-2.2575,0.0175,999.6025,hard_accel_decel,44.46,1,5.04
377,3908222,-0.2865,0.0883,0.8969,1.1725,3.3075,0.2625,999.5955,hard_accel_decel,44.52,1,5.1
378,3908282,-0.2065,0.0334,1.0746,0.3413,-0.7262,-0.1663,999.6067,hard_accel_decel,44.58,1,5.16
379,3908342,-0.2217,-0.012,1.0763,-1.2162,0.91,-0.2275,999.5823,hard_accel_decel,44.64,1,5.22
380,3908402,-0.2069,0.0651,1.2024,-0.1663,2.3187,0.07,999.5916,hard_accel_decel,44.7,1,5.28
381,3908462,-0.2029,0.0327,1.0372,1.6712,1.0063,0.5163,999.5916,hard_accel_decel,44.76,1,5.34
382,3908522,-0.179,0.0878,0.9563,-0.9887,-3.0187,-0.945,999.5662,hard_accel_decel,44.82,1,5.4
383,3908582,-0.2166,-0.0903,0.9748,2.415,0.0088,0.035,999.5349,hard_accel_decel,44.88,1,5.46
384,3908642,-0.1662,0.0786,0.9784,-0.4462,1.4612,-0.4812,999.5125,hard_accel_decel,44.94,1,5.52
385,3908702,-0.24,0.0102,1.0307,0.0088,3.8588,0.6562,999.4827,hard_accel_decel,45.0,1,5.58
386,3908762,-0.1682,0.1326,0.9513,-1.9162,-1.4612,0.2975,999.4517,hard_accel_decel,45.06,1,5.64
387,3908822,-0.1789,0.032,1.1671,0.105,2.1,0.2975,999.418,hard_accel_decel,45.12,1,5.7
388,3908882,-0.2679,0.0197,0.9211,-3.3425,3.8763,0.1312,999.4099,hard_accel_decel,45.18,1,5.76
389,3908942,-0.1745,-0.0551,1.017,1.3825,-4.3663,0.7088,999.3706,hard_accel_decel,45.24,1,5.82
390,3909002,-0.2476,-0.0437,0.9729,-1.295,-1.6712,-0.21,999.3308,hard_accel_decel,45.3,1,5.88
391,3909062,-0.2493,-0.0742,0.9855,2.8525,-4.1213,0.35,999.3743,hard_accel_decel,45.36,1,5.94
392,3909122,-0.1406,-0.0932,1.0394,-2.5113,1.3038,-0.6388,999.3547,hard_accel_decel,45.42,1,6.0
393,3909182,-0.1645,0.0879,0.9579,1.47,1.9863,-0.3675,999.3843,hard_accel_decel,45.48,1,6.06
394,3909242,-0.1279,-0.1172,0.8091,-1.925,-2.1613,0.2013,999.343,hard_accel_decel,45.54,1,6.12
395,3909302,-0.1071,-0.083,1.0693,1.3563,1.4875,-0.3675,999.3374,hard_accel_decel,45.6,1,6.18
396,3909362,-0.2184,-0.0357,1.0146,1.9338,-0.7175,0.4725,999.322,hard_accel_decel,45.66,1,6.24
397,3909422,-0.2195,-0.1179,0.9816,4.7075,2.0475,0.2975,999.3157,hard_accel_decel,45.72,1,6.3
398,3909482,-0.1232,0.0744,1.1832,2.3537,2.0213,0.3762,999.2949,hard_accel_decel,45.78,1,6.36
399,3909542,-0.1718,-0.06,0.874,0.9013,-0.14,-0.28,999.2827,hard_accel_decel,45.84,1,6.42
400,3909602,-0.091,0.1078,1.0335,-5.5388,-1.085,0.6212,999.1836,hard_accel_decel,45.9,1,6.48
401,3909662,-0.1677,0.0505,1.1892,-0.3413,-0.7,0.315,999.1672,hard_accel_decel,45.96,1,6.54
402,3909722,-0.193,0.0629,0.9611,4.655,3.36,0.875,999.178,hard_accel_decel,46.02,1,6.6
403,3909782,-0.1415,-0.0181,1.2183,1.0938,1.1463,0.0787,999.1785,hard_accel_decel,46.08,1,6.66
404,3909842,-0.1646,0.0176,0.9213,-0.245,-0.9887,-0.4375,999.1619,hard_accel_decel,46.14,1,6.72
405,3909902,-0.0661,0.11,1.382,4.83,-3.3863,0.4288,999.1418,hard_accel_decel,46.2,1,6.78
406,3909962,-0.0368,0.1571,0.8833,-5.5475,3.8937,-0.4725,999.1506,hard_accel_decel,46.26,1,6.84
407,3910022,-0.128,-0.0425,1.2666,1.5838,-0.3237,0.4025,999.175,hard_accel_decel,46.32,1,6.9
408,3910082,-0.2233,0.0124,0.9177,-1.26,-0.105,-0.6125,999.1941,hard_accel_decel,46.38,1,6.96
409,3910142,-0.1349,0.0247,1.0106,-1.7675,-2.7475,0.28,999.2163,hard_accel_decel,46.44,1,7.02
410,3910202,-0.1829,-0.0353,0.8333,-2.0475,2.03,-0.0875,999.1975,hard_accel_decel,46.5,1,7.08
411,3910262,-0.1683,-0.0703,1.0621,2.1613,-1.0063,-0.3413,999.1992,hard_accel_decel,46.56,1,7.14
412,3910322,-0.1871,0.0091,0.9152,2.9838,-1.6975,-0.0175,999.1904,hard_accel_decel,46.62,1,7.2
413,3910382,-0.2228,-0.0417,0.8352,-1.3475,-1.8987,0.5337,999.2024,hard_accel_decel,46.68,1,7.26
414,3910442,-0.0856,0.0365,1.2457,0.6825,3.6662,0.4812,999.1877,hard_accel_decel,46.74,1,7.32
415,3910502,-0.2452,-0.0209,0.7457,-0.6825,2.2838,-0.2362,999.1772,hard_accel_decel,46.8,1,7.38
416,3910562,-0.1528,-0.0502,0.9195,0.0088,0.8838,0.0088,999.1782,hard_accel_decel,46.86,1,7.44
417,3910622,-0.1227,-0.083,1.0024,2.8788,-0.665,0.7525,999.1655,hard_accel_decel,46.92,1,7.5
418,3910682,-0.2004,-0.0797,0.8144,-2.5638,-1.3475,0.07,999.1704,hard_accel_decel,46.98,1,7.56
419,3910742,-0.1293,0.0306,1.0455,-0.9187,-0.91,0.14,999.1782,hard_accel_decel,47.04,1,7.62
420,3910802,-0.2098,-0.0199,1.0031,2.7213,3.0187,0.4288,999.1382,hard_accel_decel,47.1,1,7.68
421,3910862,-0.1942,-0.0337,0.9675,1.9688,1.3563,0.175,999.1458,hard_accel_decel,47.16,1,7.74
422,3910922,-0.2528,-0.0711,0.7649,-0.6388,-0.6825,0.525,999.1267,hard_accel_decel,47.22,1,7.8
423,3910982,-0.1818,0.0159,0.945,3.395,4.1475,-0.2887,999.1101,hard_accel_decel,47.28,1,7.86
424,3911042,-0.1965,-0.0881,0.7891,-0.1663,-4.3837,0.0437,999.1091,hard_accel_decel,47.34,1,7.92
425,3911102,-0.087,0.1606,1.143,0.9625,0.2362,0.3762,999.1057,hard_accel_decel,47.4,1,7.98
426,3911162,-0.0889,0.0022,1.0326,1.3563,0.4375,0.105,999.0737,hard_accel_decel,47.46,1,8.04
427,3911222,-0.1627,0.0097,0.791,1.8375,-2.3712,-0.9538,999.0574,hard_accel_decel,47.52,1,8.1
428,3911282,-0.0653,0.039,1.036,0.8313,-3.6837,0.28,999.0466,hard_accel_decel,47.58,1,8.16
429,3911342,-0.1061,-0.0041,1.2603,0.6562,1.9775,-0.1488,999.0337,hard_accel_decel,47.64,1,8.22
430,3911402,-0.1111,0.0179,0.9145,-2.625,2.0738,-0.3063,998.988,hard_accel_decel,47.7,1,8.28
431,3911462,-0.2464,-0.1356,0.8789,0.5163,-3.745,-0.5337,998.9907,hard_accel_decel,47.76,1,8.34
432,3911522,-0.05,0.0507,1.14,0.5075,2.9137,0.07,998.9727,hard_accel_decel,47.82,1,8.4
433,3911582,-0.0791,0.0552,0.8874,1.4438,-3.395,0.4112,998.9246,hard_accel_decel,47.88,1,8.46
434,3911642,0.093,0.0971,1.0382,1.6013,-1.1113,-0.175,998.864,hard_accel_decel,47.94,1,8.52
435,3911702,0.087,0.0024,1.1995,3.6662,-0.98,-0.1138,998.77,hard_accel_decel,48.0,1,8.58
436,3911762,-0.0037,0.0832,0.9445,2.9313,-1.855,-0.1838,998.7915,hard_accel_decel,48.06,1,8.64
437,3911822,0.074,0.1339,1.4437,1.2425,4.6375,-0.0262,998.7666,hard_accel_decel,48.12,1,8.7
438,3911882,0.0676,0.139,0.9318,1.1988,0.4725,-0.0962,998.7649,hard_accel_decel,48.18,1,8.76
439,3911942,0.087,0.0166,0.9542,2.0738,-3.3688,0.3587,998.7456,hard_accel_decel,48.24,1,8.82
440,3912002,-0.0012,-0.0661,1.1756,2.8438,3.8937,-0.9975,998.751,hard_accel_decel,48.3,1,8.88
441,3912062,0.1345,-0.0112,0.8562,-0.945,1.4875,0.385,998.7546,hard_accel_decel,48.36,1,8.94
442,3912122,0.1035,0.0018,0.9562,-0.2625,-0.3587,0.455,998.8142,hard_accel_decel,48.42,1,9.0
443,3912182,0.1435,0.0612,1.148,3.5262,-0.21,-0.21,998.7893,hard_accel_decel,48.48,1,9.06
444,3912242,0.1677,0.0148,1.1973,-2.38,-0.805,0.1663,998.8005,hard_accel_decel,48.54,1,9.12
445,3912302,0.0755,-0.0925,0.9404,2.3625,0.2713,-0.5163,998.7854,hard_accel_decel,48.6,1,9.18
446,3912362,0.124,-0.0703,0.952,-0.7613,-0.1925,-0.5688,998.8003,hard_accel_decel,48.66,1,9.24
447,3912422,0.1024,-0.044,1.1209,2.5375,-1.7675,0.8925,998.8564,hard_accel_decel,48.72,1,9.3
448,3912482,0.0102,0.0171,0.9085,0.5075,1.1375,0.0262,998.8533,hard_accel_decel,48.78,1,9.36
449,3912542,-0.0165,0.0327,0.9923,2.9137,1.19,0.1575,998.8191,hard_accel_decel,48.84,1,9.42
