timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
688022,-0.0478,-0.0045,0.9958,1.1638,-0.2975,0.4375,1000.8440,right_turn
688082,-0.0544,0.0000,0.9670,0.8925,-0.4025,0.4200,1000.8438,right_turn
688142,-0.0444,0.0266,1.0344,0.8050,0.4288,0.1750,1000.8540,right_turn
688202,-0.0274,0.0280,1.0033,0.3413,-0.7962,0.2887,1000.8459,right_turn
688262,-0.0378,0.0315,1.0263,0.7350,-0.9887,0.0088,1000.8369,right_turn
688322,-0.0391,0.0098,0.9892,0.2625,-0.4025,0.0437,1000.8403,right_turn
688382,0.0242,0.0356,1.0737,0.1400,-1.2250,0.2713,1000.8523,right_turn
688442,0.0271,0.0077,0.9947,0.4375,-0.6475,0.3762,1000.8369,right_turn
688502,0.0541,0.0273,0.9980,-0.9362,-1.9688,0.5075,1000.8413,right_turn
688562,0.0446,-0.0383,0.9550,0.9013,0.3675,0.3237,1000.8413,right_turn
688622,0.0671,0.0486,1.0431,1.4175,-0.2537,-0.2800,1000.8323,right_turn
688682,0.0841,0.0535,0.9585,0.1312,-0.3587,-0.1312,1000.8455,right_turn
688742,0.0712,0.0439,1.0064,1.0850,-0.2450,-0.1050,1000.8333,right_turn
688802,0.0129,0.0306,0.9433,0.2625,-0.2188,-0.4988,1000.8279,right_turn
688862,0.0590,0.0679,1.0385,0.5863,0.2188,-1.0850,1000.8281,right_turn
688922,-0.0203,0.0583,0.9960,0.9187,0.8750,-1.7413,1000.8469,right_turn
688982,-0.0207,0.0286,0.9692,1.0063,0.9712,-2.0387,1000.8381,right_turn
689042,0.0346,0.0327,1.0395,0.9187,1.2775,-2.4938,1000.8406,right_turn
689102,0.0017,0.0644,0.9923,0.5688,0.6475,-3.2375,1000.8289,right_turn
689162,0.0248,0.0869,0.9991,0.0787,-0.0700,-3.7975,1000.8340,right_turn
689222,0.0239,0.0414,0.9913,1.0675,-0.5600,-4.5938,1000.8254,right_turn
689282,0.0059,0.1052,0.9296,-0.2713,0.6562,-5.5563,1000.8264,right_turn
689342,0.0046,0.1184,0.9748,0.6388,-0.3850,-6.3962,1000.8276,right_turn
689402,0.0298,0.0974,0.9635,1.0237,-1.0938,-7.6388,1000.8308,right_turn
689462,0.0176,0.1062,0.9367,0.3063,-0.4375,-8.5837,1000.8330,right_turn
689522,0.0181,0.1032,0.9774,0.8313,0.7700,-9.5200,1000.8132,right_turn
689582,0.0204,0.1296,0.9997,0.2975,-1.2250,-10.9375,1000.8264,right_turn
689642,0.0286,0.1645,1.0380,0.0525,-0.1312,-11.6637,1000.8232,right_turn
689702,0.0298,0.1244,1.0460,-0.6125,0.8050,-12.6350,1000.8267,right_turn
689762,0.0275,0.1013,0.9631,0.3237,-1.2250,-13.6237,1000.8101,right_turn
689822,0.0191,0.1083,0.9711,-0.2800,-0.2975,-14.2625,1000.8076,right_turn
689882,0.0503,0.1264,1.0333,0.6650,0.0000,-15.4613,1000.8140,right_turn
689942,0.0247,0.1349,0.9518,-0.2188,-0.9275,-16.6950,1000.8081,right_turn
690002,0.0546,0.1347,1.0419,0.6212,-1.1113,-17.1588,1000.8110,right_turn
690062,0.0317,0.1737,0.9977,0.9275,-0.0350,-18.2262,1000.8064,right_turn
690122,0.0589,0.1581,0.9349,0.4375,-0.8487,-19.2237,1000.8081,right_turn
690182,0.0303,0.1677,0.9479,0.1575,-0.0613,-19.7488,1000.8035,right_turn
690242,0.0379,0.1595,1.0111,0.5337,0.4375,-20.6588,1000.8105,right_turn
690302,-0.0034,0.2050,0.9455,0.3063,0.9100,-21.3150,1000.8079,right_turn
690362,0.0312,0.1527,0.9958,0.7000,-0.3675,-22.2337,1000.8125,right_turn
690422,0.0524,0.1566,1.0414,0.2975,-0.7700,-22.2775,1000.8101,right_turn
690482,0.0234,0.1923,0.9964,0.4812,-1.0588,-23.0037,1000.8149,right_turn
690542,0.0096,0.1623,0.9287,0.3237,-1.2950,-24.0450,1000.8215,right_turn
690602,0.0356,0.2008,1.0189,0.8050,-0.1050,-24.5875,1000.8171,right_turn
690662,0.0032,0.1837,0.9329,-0.2362,0.6562,-24.5875,1000.8057,right_turn
690722,0.0547,0.1993,1.0480,0.9975,-0.2625,-25.4188,1000.8076,right_turn
