label,duration,num_samples,accel_mag_mean,accel_mag_max,accel_mag_min,accel_mag_range,dps_mag_mean,dps_mag_max,dps_mag_min,dps_mag_range,a_x_mean,a_x_std,a_x_min,a_x_max,a_x_range,a_x_abs_max,a_x_delta,a_x_max_neighbor_diff,a_x_min_neighbor_diff,a_x_avg_neighbor_diff,a_x_max_gradient,a_x_min_gradient,a_x_num_peaks,a_x_zero_crossings,a_y_mean,a_y_std,a_y_min,a_y_max,a_y_range,a_y_abs_max,a_y_delta,a_y_max_neighbor_diff,a_y_min_neighbor_diff,a_y_avg_neighbor_diff,a_y_max_gradient,a_y_min_gradient,a_y_num_peaks,a_y_zero_crossings,a_z_mean,a_z_std,a_z_min,a_z_max,a_z_range,a_z_abs_max,a_z_delta,a_z_max_neighbor_diff,a_z_min_neighbor_diff,a_z_avg_neighbor_diff,a_z_max_gradient,a_z_min_gradient,a_z_num_peaks,a_z_zero_crossings,dps_x_mean,dps_x_std,dps_x_min,dps_x_max,dps_x_range,dps_x_abs_max,dps_x_delta,dps_x_max_neighbor_diff,dps_x_min_neighbor_diff,dps_x_avg_neighbor_diff,dps_x_max_gradient,dps_x_min_gradient,dps_x_num_peaks,dps_x_zero_crossings,dps_y_mean,dps_y_std,dps_y_min,dps_y_max,dps_y_range,dps_y_abs_max,dps_y_delta,dps_y_max_neighbor_diff,dps_y_min_neighbor_diff,dps_y_avg_neighbor_diff,dps_y_max_gradient,dps_y_min_gradient,dps_y_num_peaks,dps_y_zero_crossings,dps_z_mean,dps_z_std,dps_z_min,dps_z_max,dps_z_range,dps_z_abs_max,dps_z_delta,dps_z_max_neighbor_diff,dps_z_min_neighbor_diff,dps_z_avg_neighbor_diff,dps_z_max_gradient,dps_z_min_gradient,dps_z_num_peaks,dps_z_zero_crossings
clockwise_circle,2.3400000000000034,40,1.0089668785690735,1.1572058892003618,0.9293983107365756,0.2278075784637863,24.1494608875551,24.864907940308164,23.041213360628387,1.8236945796797777,0.0467825,0.0294277898270081,-0.0215,0.0974,0.1189,0.0974,-0.0194,0.0587999999999999,-0.0818,-0.0004974358974358,0.1563333333333326,-0.2362499999999909,0,0,0.1781025,0.0379849598272385,0.0997,0.2572,0.1574999999999999,0.2572,0.039,0.0963999999999999,-0.0956999999999999,0.001,0.2783333333333757,-0.3480000000000562,0,0,0.99095,0.0469574821322984,0.9111,1.1453,0.2341999999999999,1.1453,0.0544,0.1361,-0.2190999999999999,0.0013948717948717,0.2171666666666585,-0.5219444444444209,0,0,0.614465,1.0069818579961276,-1.085,2.52,3.605,2.52,0.5337999999999999,2.6950000000000003,-2.0124000000000004,0.0136871794871794,10.718833333334508,-9.946000000000607,1,0,-0.7017525,0.979067008520396,-2.6688,1.1988,3.8676,2.6688,-1.9863,2.7125,-2.8962,-0.0509307692307692,8.166499999999688,-7.335333333333834,0,0,-24.0916,0.4206404902660728,-24.78,-23.0387,1.7413000000000023,24.78,-0.5076,0.7699999999999996,-0.6476000000000006,-0.0130153846153846,2.4063333333332366,-4.127166666666511,0,0
clockwise_circle,2.339999999999989,40,1.0128255335634295,1.123455820226145,0.9048421851350652,0.2186136350910797,24.05318604721537,24.864907940308164,22.870370578108265,1.9945373621998996,0.052605,0.0288200157476068,-0.0451,0.1,0.1451,0.1,0.0761999999999999,0.0757,-0.121,0.0019538461538461,0.194722222222261,-0.1928333333333717,0,0,0.1851925,0.0340069252939562,0.1122,0.2716,0.1594,0.2716,0.0743,0.0963999999999999,-0.0956999999999999,0.0019051282051282,0.2673333333333232,-0.2238888888889337,1,0,0.9935525000000002,0.0480233596337534,0.8933,1.0941,0.2008000000000001,1.0941,0.1461000000000001,0.1976,-0.1404999999999999,0.0037461538461538,0.3577777777778466,-0.3293333333333192,1,0,0.3399425,1.0252401319434563,-1.3038,2.52,3.8238,2.52,2.5113000000000003,2.8263000000000003,-2.0124000000000004,0.0643923076923076,6.756805555556903,-9.946000000000607,1,0,-0.63154,0.9303523889310672,-2.6688,0.8662,3.535,2.6688,-0.0525999999999999,2.5199000000000003,-2.5987,-0.0013487179487179,10.414583333335406,-7.335333333333834,1,0,-24.00389,0.3863959672242704,-24.78,-22.8638,1.9162,24.78,0.9274999999999984,0.7699999999999996,-1.1548999999999978,0.0237820512820512,2.685833333333855,-3.237499999999841,1,0
clockwise_circle,2.3400000000000034,40,1.0215625375739887,1.1052955894239331,0.9171839401123418,0.1881116493115913,24.27785305378404,25.92977800849826,23.441314790983885,2.4884632175143757,0.0454475,0.028684320629919,-0.0022,0.12,0.1221999999999999,0.12,0.0119,0.0833,-0.0944,0.0003051282051282,0.2330555555555467,-0.2666666666666565,1,0,0.1927374999999999,0.0356658616312214,0.1237,0.2754,0.1516999999999999,0.2754,-0.0196,0.1274999999999999,-0.1005,-0.0005025641025641,0.1331666666666682,-0.2124999999999919,1,0,1.0011925000000002,0.0449251764689826,0.9042,1.0956,0.1913999999999999,1.0956,0.0043999999999999,0.1239999999999998,-0.1730999999999999,0.0001128205128205,0.3421666666666514,-0.3416666666666543,1,0,0.1566325,0.8981025469366527,-1.4963,2.0475,3.5438,2.0475,1.4438,2.3011999999999997,-3.4212,0.0370205128205128,5.716499999999783,-11.034583333332916,0,0,-0.517775,0.8668187042430736,-1.96,2.1613,4.1213,2.1613,-0.1925,2.8175,-2.0825,-0.0049358974358974,5.818666666666446,-6.125055555555325,0,0,-24.240564999999997,0.7200817313119608,-25.8913,-23.4062,2.4851000000000028,25.8913,-1.4962000000000018,0.5775000000000006,-0.4986999999999995,-0.0383641025641026,1.4585000000001855,-3.64583333333357,0,0
clockwise_circle,2.3400000000000034,40,1.0107987785714632,1.104140720198291,0.9171839401123418,0.1869567800859488,24.922379639494203,25.92977800849826,23.45243264439747,2.477345364100792,0.0532575,0.0238006128718762,-0.0022,0.0963,0.0984999999999999,0.0963,-0.0139999999999999,0.0603,-0.0745,-0.0003589743589743,0.1526666666666669,-0.1556666666666608,1,0,0.1974,0.0325561841775894,0.1466,0.2754,0.1287999999999999,0.2754,-0.063,0.1274999999999999,-0.0955999999999999,-0.0016153846153846,0.1346666666666611,-0.2281666666666582,1,0,0.9891749999999998,0.0467119308868675,0.9035,1.0773,0.1737999999999999,1.0773,-0.0504999999999999,0.1241000000000001,-0.1730999999999999,-0.0012948717948717,0.2434999999999894,-0.3080000000000611,1,0,-0.0785275,0.8610737578186006,-1.75,1.4612,3.2112,1.75,1.0675,1.75,-1.8113,0.0273717948717948,5.716499999999784,-6.9416666666664035,1,0,-0.7850975,0.6630244728002515,-1.8112,0.455,2.2662,1.8112,-1.19,1.8812,-1.6625,-0.0305128205128205,5.818666666666448,-5.189027777777582,1,0,-24.88675,0.6152718611125679,-25.8913,-23.4325,2.4588,25.8913,-0.9975999999999984,0.6913000000000018,-0.5686999999999998,-0.0255794871794871,1.8085000000004356,-3.64583333333357,0,0
clockwise_circle,2.3400000000000034,40,1.0043933564911096,1.0906477203937115,0.9233124877309956,0.1673352326627161,24.402258072388697,25.609538506189445,22.74448469695455,2.8650538092348903,0.048545,0.0226647806530591,-0.0045,0.0963,0.1008,0.0963,-0.0039,0.0455999999999999,-0.0633,-9.999999999999968e-05,0.1454999999999867,-0.1556666666666608,0,0,0.1891925,0.0296349273099609,0.1281,0.2613,0.1331999999999999,0.2613,0.0388,0.1146999999999999,-0.0826,0.0009948717948717,0.191000000000038,-0.2063333333333257,1,0,0.984565,0.0409668443174884,0.9035,1.0685,0.165,1.0685,-0.0435999999999998,0.1241000000000001,-0.1370000000000001,-0.0011179487179487,0.2768055555555451,-0.3080000000000611,1,0,-0.1023675,0.8913889169292823,-1.82,1.7938,3.6138,1.82,-3.01,1.7412999999999998,-2.0911999999999997,-0.0771794871794871,8.750166666666335,-9.79999999999963,1,0,-0.5359375,0.709965115317611,-1.8025,0.7875,2.59,1.8025,0.7875000000000001,1.8812,-1.6625,0.0201923076923076,5.54149999999979,-3.135333333334218,1,0,-24.37027,0.8395118634185659,-25.5675,-22.6712,2.8963,25.5675,2.0037999999999982,0.6913000000000018,-0.5686999999999998,0.0513794871794871,3.733166666666534,-2.4717499999999006,0,0
clockwise_circle,2.339999999999989,40,1.0028622165322305,1.0830025392398672,0.916187235230878,0.1668153040089893,23.431545997076324,24.412516290419553,22.41889305786528,1.993623232554274,0.04664,0.0273128297081548,-0.0263,0.096,0.1223,0.096,-0.0104,0.0671,-0.0633,-0.0002666666666666,0.2951666666666554,-0.2088333333333363,1,0,0.1798475,0.0299302607140374,0.0935,0.2613,0.1677999999999999,0.2613,0.0348,0.1146999999999999,-0.0827,0.0008923076923076,0.4415277777778655,-0.2063333333333254,1,0,0.9847475,0.0401951712082625,0.9006,1.0612,0.1605999999999999,1.0612,0.0418999999999999,0.1176999999999999,-0.1605999999999999,0.0010743589743589,0.3463333333333196,-0.2329999999999898,1,0,0.1144099999999999,0.9835484709810852,-1.82,1.8463,3.6663,1.8463,1.0938,2.03,-2.0911999999999997,0.0280461538461538,11.301833333332905,-9.79999999999963,1,0,-0.3003425,1.0048298638709554,-2.9925,1.9688,4.9613000000000005,2.9925,-1.0937,2.3976,-2.8787000000000003,-0.0280435897435897,8.006166666666363,-6.547833333333444,1,0,-23.3883025,0.5396357163900907,-24.3687,-22.4,1.968700000000002,24.3687,1.4087999999999994,0.6036999999999999,-0.6124000000000009,0.0361230769230769,3.733166666666534,-2.9894999999999072,0,0
clockwise_circle,2.3400000000000034,40,1.0064996671589423,1.1005016492491049,0.9173536886065264,0.1831479606425784,22.41252969555716,22.8473923881917,22.041334735900183,0.8060576522915177,0.0421775,0.0207048301994907,-0.0087,0.0811,0.0898,0.0811,0.0119,0.0528,-0.0704,0.0003051282051282,0.1526666666666609,-0.1334999999999949,1,0,0.18182,0.0311796136552765,0.1321,0.2594,0.1273,0.2594,-0.0307999999999999,0.1202999999999999,-0.0977,-0.0007897435897435,0.17916666666666,-0.2434999999999907,1,0,0.9883625,0.0373419039212188,0.9011,1.0806,0.1795,1.0806,0.0272999999999999,0.1232999999999999,-0.0925999999999999,0.0006999999999999,0.2331666666666834,-0.240666666666657,1,0,-0.040685,1.1215510255205303,-2.555,2.3537,4.9087,2.555,0.8838,2.0387,-2.5113,0.0226615384615384,9.012666666667675,-8.74999999999967,0,1,-0.627815,0.921387633715638,-3.4213,1.1988,4.6201,3.4213,-1.2687000000000002,2.2663,-3.2288,-0.0325307692307692,6.168666666666432,-5.738541666666451,1,0,-22.3577875,0.2453045947362541,-22.8113,-21.9275,0.8838000000000008,22.8113,0.1925000000000025,0.5949999999999989,-0.7349999999999994,0.0049358974358975,1.9396666666669944,-2.260499999999894,1,0
clockwise_circle,2.3400000000000034,40,1.0069344131239886,1.1005016492491049,0.9173536886065264,0.1831479606425784,22.507114028364313,22.8473923881917,22.043691488496204,0.803700899695496,0.0400575,0.020329893204154,-0.0087,0.0811,0.0898,0.0811,0.0492,0.0483,-0.0484,0.0012615384615384,0.1697222222222158,-0.1758333333333578,1,0,0.1718375,0.0341825993182766,0.0844,0.2552,0.1707999999999999,0.2552,0.0095999999999999,0.1202999999999999,-0.1099,0.0002461538461538,0.1668333333333271,-0.2071666666666256,1,0,0.990615,0.0467220617190856,0.9011,1.087,0.1858999999999999,1.087,0.1036999999999999,0.1232999999999999,-0.1471,0.0026589743589743,0.3183333333333396,-0.2794999999999898,0,0,0.15618,1.0244571841486818,-1.6187,2.3537,3.9724,2.3537,1.4962,2.9575,-1.4175,0.0383641025641025,9.012666666667675,-10.52916666666627,1,0,-0.4617825,0.8726884414496067,-2.0825,1.715,3.7975,2.0825,0.5861999999999999,2.065,-2.8962000000000003,0.0150307692307691,8.006333333333032,-6.051999999999772,1,0,-22.462560000000003,0.2172379586229499,-22.8113,-21.98,0.8312999999999988,22.8113,0.5250999999999983,0.5949999999999989,-0.4725000000000001,0.0134641025641025,1.9396666666669944,-2.0416666666666003,1,0
clockwise_circle,2.3400000000000034,40,1.0093026676950685,1.0973970338942964,0.9192061411892328,0.1781908927050635,21.79186034132403,22.81328376056371,19.403130425784394,3.4101533347793165,0.0550449999999999,0.0262560854972904,0.0027,0.1057,0.103,0.1057,0.0452,0.044,-0.0484,0.0011589743589743,0.2303333333333572,-0.1758333333333578,1,0,0.1522975,0.0322177088387817,0.0844,0.2342,0.1498,0.2342,-0.1381,0.0857,-0.1099,-0.0035410256410256,0.1406666666666614,-0.3145833333333214,1,0,0.9954125,0.0408805024525045,0.9108,1.087,0.1761999999999999,1.087,0.0069000000000001,0.1157,-0.1471,0.000176923076923,0.3183333333333396,-0.3286666666666544,1,0,0.087495,0.7408884250924004,-1.7062,1.4612,3.1674,1.7062,-0.5163,2.9575,-1.6712,-0.0132384615384615,7.379166666666387,-5.352166666666465,1,0,-0.33863,0.8067155391637161,-1.7938,1.715,3.5088,1.7938,0.2187,1.435,-2.8962000000000003,0.0056076923076922,8.355999999999682,-6.270666666666336,1,0,-21.7625525,0.9092366434761326,-22.8025,-19.3988,3.403699999999997,22.8025,2.6511999999999993,0.5075000000000003,-0.4725000000000001,0.0679794871794871,4.27266666666651,-2.0854166666667595,0,0
clockwise_circle,2.339999999999989,40,1.009813440035471,1.0845013278000168,0.9587614614699528,0.1257398663300639,19.7811644669102,22.28070268618115,17.03554392498226,5.245158761198891,0.0773225,0.0224713890741777,0.0337,0.1244,0.0907,0.1244,0.0786999999999999,0.0529,-0.0582,0.0020179487179487,0.229166666666658,-0.2194999999999916,1,0,0.118655,0.0323972612802616,0.0446,0.1774,0.1328,0.1774,-0.031,0.0649,-0.0674,-0.0007948717948717,0.2315000000000543,-0.1751666666666695,0,0,0.9990825,0.0322118539058416,0.9411,1.0709,0.1297999999999999,1.0709,0.0056,0.1144,-0.0861999999999999,0.0001435897435897,0.3504166666667376,-0.2244999999999937,1,0,0.0225299999999999,0.743995712766804,-1.7062,1.7237,3.4299,1.7237,-1.6625,1.7763,-1.6712,-0.0426282051282051,6.2563333333342825,-5.541833333333123,1,0,-0.43576,0.7624119361672248,-1.7587,1.1287,2.8874,1.7587,-0.9537,1.5049,-2.2925,-0.0244538461538461,8.355999999999682,-5.570833333333122,1,0,-19.747652499999997,1.5860542028419344,-22.2687,-16.9837,5.285,22.2687,5.2413000000000025,0.5425000000000004,-0.5251000000000019,0.1343923076923077,4.666833333333159,-0.146000000000015,0,0
clockwise_circle,2.3400000000000034,40,1.0103503838720234,1.067893782171242,0.9788405437046424,0.0890532384665996,9.913114437512885,16.770773340546942,3.441476083020192,13.32929725752675,0.1071925,0.0214548349401176,0.0644,0.1527,0.0883,0.1527,-0.0203,0.0521999999999999,-0.0355999999999999,-0.0005205128205128,0.1325000000000117,-0.1543333333333276,1,0,0.0235925,0.0279898735122324,-0.0195,0.0941,0.1136,0.0941,-0.0343,0.0824,-0.0866,-0.0008794871794871,0.0908333333332989,-0.1601666666666982,0,0,1.00378,0.0189199962053446,0.9731,1.0612,0.0880999999999999,1.0612,0.019,0.0768999999999999,-0.0814999999999999,0.0004871794871794,0.287499999999987,-0.1229999999999744,1,0,0.4164949999999999,0.6216472360818515,-1.1638,1.6187,2.7825,1.6187,0.49,1.0675,-1.0238,0.0125641025641025,5.148166666666469,-6.883333333333074,1,0,-0.1445825,0.4753989088191203,-1.3212,0.7437,2.0648999999999997,1.3212,-0.4024999999999999,1.75,-1.3387,-0.0103205128205128,3.354166666667303,-2.6105000000001244,1,0,-9.8562175,4.517691534735326,-16.765,-3.4125,13.3525,16.765,13.2125,0.9625000000000004,-0.1400000000000005,0.3387820512820512,9.756333333332948,1.1812777777777512,0,0
ctr_clockwise_circle,2.34,40,0.9934102166909352,1.041933745494405,0.915531026235594,0.1264027192588113,10.445377570500153,19.354790878229608,0.6082714772204924,18.746519401009117,-0.02249,0.034721439471519,-0.1005,0.0505,0.151,0.1005,0.084,0.0587,-0.0651,0.0021538461538461,0.2011111111111111,-0.0744999999999999,0,1,-0.0421324999999999,0.0454717009065345,-0.1125,0.0401,0.1526,0.1125,-0.112,0.0548,-0.0649,-0.0028717948717948,0.1239999999999998,-0.2151666666666667,0,0,0.99065,0.0243103438995177,0.9116,1.0385,0.1269,1.0385,0.0125,0.1029999999999999,-0.1269,0.0003205128205128,0.1731666666666704,-0.118333333333334,1,0,0.1189925,0.5874722458856226,-1.05,1.33,2.38,1.33,-1.4175,1.4174,-1.61,-0.0363461538461538,4.7978333333333305,-4.6081666666666665,0,0,0.107405,0.69132258044329,-1.3388,1.8288,3.1676,1.8288,-0.2274999999999999,3.1676,-2.205,-0.0058333333333333,3.952166666666666,-4.637500000000001,1,0,10.1200275,7.205792248476133,-1.8813,19.3463,21.2276,19.3463,21.2276,1.3475,-0.4288000000000025,0.544297435897436,14.59783333333334,-0.2066666666666585,0,0
ctr_clockwise_circle,2.34,40,1.0016343431081842,1.1293732509671015,0.8525070087688429,0.2768662421982588,18.528474545743197,22.74794842683621,11.148409558766668,11.599538868069542,0.0086825,0.0268706673311347,-0.0546,0.059,0.1136,0.059,0.017,0.1005,-0.0846,0.0004358974358974,0.1679999999999998,-0.1905555555555554,0,2,-0.0889649999999999,0.0330512620496846,-0.1883,-0.0398,0.1485,0.1883,-0.0395,0.0993,-0.0959,-0.0010128205128205,0.2636666666666665,-0.2783333333333332,0,0,0.99669,0.0486899020753026,0.8348,1.1223,0.2875000000000001,1.1223,0.0353999999999999,0.2117,-0.2136,0.0009076923076923,0.3576666666666668,-0.2298333333333317,1,0,0.02888,0.7328450377353546,-1.5662,1.7413,3.3075,1.7413,-0.1487,1.6800000000000002,-1.6188,-0.0038128205128205,5.293666666666688,-8.939666666666659,1,0,0.493055,0.965218252707114,-1.3388,3.4125,4.7513000000000005,3.4125,1.3388,3.1676,-2.205,0.0343282051282051,8.370833333333326,-6.110333333333328,0,0,18.484595,2.8201530801286254,11.1475,22.4613,11.3138,22.4613,10.954999999999998,0.9536999999999995,-0.4288000000000025,0.2808974358974359,11.33116666666669,0.4956666666666649,0,0
ctr_clockwise_circle,2.3400000000000003,40,1.0147073482961528,1.1293732509671015,0.8525070087688429,0.2768662421982588,22.25244738713575,24.45559100185477,19.40907793404931,5.046513067805456,0.032445,0.0290411110015634,-0.0546,0.0808,0.1354,0.0808,-0.0132,0.1005,-0.0846,-0.0003384615384615,0.1679999999999998,-0.1048333333333328,1,1,-0.1254125,0.0426177836210334,-0.2022,-0.0542,0.148,0.2022,-0.0881,0.0993,-0.0959,-0.0022589743589743,0.2710000000000003,-0.2836666666666667,0,0,1.00505,0.0504628068164551,0.8348,1.1223,0.2875000000000001,1.1223,-0.0386999999999999,0.2117,-0.2136,-0.0009923076923076,0.224166666666667,-0.3261666666666656,1,0,0.2555074999999999,1.0568899570079937,-1.6013,2.8087,4.41,2.8087,-1.2863,1.6974999999999998,-1.6975,-0.0329820512820512,12.1916666666667,-8.939666666666659,1,0,0.3088725,1.1126427993601309,-1.6975,3.4125,5.11,3.4125,-1.0938,2.625,-3.1062000000000003,-0.0280461538461538,8.370833333333326,-8.560333333333388,1,0,22.197875,1.8230853658438069,19.39,24.395,5.004999999999999,24.395,4.672499999999999,0.7699999999999996,-0.3588000000000022,0.1198076923076923,5.322833333333307,-0.5980000000000416,0,0
ctr_clockwise_circle,2.3400000000000003,40,1.0211738383737106,1.0959213703546438,0.93867433117136,0.1572470391832838,24.023460218013053,24.7844744989681,22.713552592670307,2.070921906297791,0.0411275,0.0229994758858901,-0.0193,0.0808,0.1001,0.0808,0.0128999999999999,0.0739,-0.0571,0.0003307692307692,0.1936666666666669,-0.1381666666666675,1,0,-0.1441199999999999,0.0341441228940666,-0.2022,-0.0734,0.1287999999999999,0.2022,0.0082,0.0851999999999999,-0.1035,0.0002102564102564,0.2710000000000001,-0.2423333333333324,1,0,1.009235,0.0441110460612235,0.9185,1.0899,0.1714000000000001,1.0899,-0.0281,0.1282999999999999,-0.1526999999999999,-0.0007205128205128,0.4751666666666683,-0.3606944444444396,1,0,0.6945375,1.0979734354564088,-1.7675,2.8087,4.5762,2.8087,1.015,1.9687,-2.5988,0.026025641025641,12.1916666666667,-8.953999999999946,1,0,-0.3661925,1.0997937371622382,-2.8175,1.6187,4.4361999999999995,2.8175,-2.2313,2.3013,-3.1062000000000003,-0.0572128205128204,5.585499999999994,-9.829333333333317,1,0,23.9616475,0.4184479920430634,22.6537,24.6225,1.968799999999998,24.6225,0.8138000000000005,0.6123999999999974,-0.6037999999999997,0.0208666666666666,3.670138888888863,-2.7561666666666724,1,0
ctr_clockwise_circle,2.34,40,1.015499057999405,1.1265358671609174,0.8851406272451853,0.241395239915732,24.17782044859286,25.106160637182263,23.473529706458717,1.632630930723547,0.049865,0.0296060852199557,-0.0193,0.1074,0.1267,0.1074,0.0035999999999999,0.0561,-0.0745,9.23076923076921e-05,0.1936666666666669,-0.1571666666666674,1,0,-0.1455675,0.0323525482490194,-0.2023,-0.0734,0.1289,0.2023,-0.0438999999999999,0.0851999999999999,-0.1035,-0.001125641025641,0.2448333333333339,-0.2180000000000013,1,0,1.002795,0.0554223640410388,0.877,1.1136,0.2365999999999999,1.1136,-0.0489,0.2365999999999999,-0.1797999999999999,-0.0012538461538461,0.4751666666666683,-0.2788333333333312,1,0,1.0567825000000002,1.0174370676405369,-1.7675,2.8,4.5675,2.8,0.2362,2.5375,-3.2374,0.0060564102564102,8.516333333333291,-8.953999999999946,1,0,-0.2102224999999999,1.1930329779196576,-2.8175,2.415,5.2325,2.8175,-0.7787999999999999,2.2662,-2.7825,-0.0199692307692308,8.749999999999924,-9.829333333333317,1,1,24.1040575,0.4011260354957831,23.4062,25.0775,1.6713000000000022,25.0775,0.9975000000000024,0.6123999999999974,-0.6037999999999997,0.0255769230769231,3.2668333333333237,-2.7561666666666724,0,0
ctr_clockwise_circle,2.34,40,1.0154746105763448,1.1265358671609174,0.8851406272451853,0.241395239915732,24.81531096548994,26.085400451018575,23.473529706458717,2.611870744559859,0.0609575,0.0251054993209425,0.0037,0.1074,0.1037,0.1074,0.0579999999999999,0.0561,-0.1029,0.0014871794871794,0.1458333333333332,-0.1571666666666675,1,0,-0.1439725,0.0289934297375925,-0.2023,-0.0878,0.1145,0.2023,0.0846,0.073,-0.0766,0.0021692307692307,0.2251666666666669,-0.1338333333333348,1,0,1.0026475,0.0470060933720572,0.877,1.1136,0.2365999999999999,1.1136,0.0073,0.2365999999999999,-0.1797999999999999,0.0001871794871794,0.2624999999999975,-0.2788333333333312,1,0,1.21515,0.8912343494508197,-0.8138,2.8,3.6138,2.8,-1.1287,2.5375,-3.2374,-0.0289410256410256,8.516333333333291,-7.933333333333358,1,0,0.1244725,0.9935075037429713,-2.4762,2.415,4.8911999999999995,2.4762,0.525,2.2662,-2.7825,0.0134615384615384,8.749999999999922,-8.00633333333339,1,1,24.749815,0.7363789901980696,23.4062,26.0225,2.6163000000000025,26.0225,1.391200000000001,0.5686999999999998,-0.682500000000001,0.0356717948717949,3.266833333333381,-2.8001666666666836,1,0
ctr_clockwise_circle,2.339999999999999,40,1.0229824355762804,1.1024655550174798,0.9321675010425968,0.1702980539748828,25.334688981199623,26.085400451018575,24.632263531596116,1.4531369194224588,0.0516125,0.0225295269220934,-0.0088,0.1066,0.1154,0.1066,-0.0197999999999999,0.0613,-0.1029,-0.0005076923076923,0.1213333333333315,-0.1510000000000037,0,0,-0.1391399999999999,0.0252844210674863,-0.1901,-0.0878,0.1022999999999999,0.1901,-0.0055999999999999,0.0748,-0.0663,-0.0001435897435897,0.1924999999999984,-0.2316666666666686,1,0,1.011585,0.0390837860670295,0.9195,1.0907,0.1712,1.0907,-0.0145999999999999,0.1224,-0.0985,-0.0003743589743589,0.3754166666666694,-0.2845000000000031,1,0,1.1075325,0.8040498403953225,-0.91,2.5638,3.4738,2.5638,-1.7937,1.7149,-3.4038,-0.0459923076923077,6.00833333333339,-6.854333333333276,1,0,-0.073725,0.8010954812806055,-1.2687,1.8112,3.0799,1.8112,0.1925,2.0124,-2.4762,0.0049358974358974,4.024833333333385,-4.6958333333334,1,0,25.285535,0.354419280564556,24.5788,26.0225,1.4436999999999998,26.0225,0.6300000000000026,0.5163000000000011,-0.682500000000001,0.0161538461538462,2.464499999999987,-2.800166666666655,1,0
ctr_clockwise_circle,2.34,40,1.0173837835937718,1.1401205681856634,0.9173489030897676,0.2227716650958957,25.38286328710292,25.965890493684206,24.632263531596116,1.3336269620880898,0.03502,0.0258530283897859,-0.0359,0.0796,0.1155,0.0796,0.0077999999999999,0.0712,-0.0525,0.0002,0.1653333333333343,-0.2553333333333357,1,0,-0.14364,0.0253780624020442,-0.1915,-0.0791,0.1124,0.1915,-0.0095999999999999,0.0748,-0.0663,-0.0002461538461538,0.1613333333333324,-0.2316666666666686,0,0,1.0059175,0.0496320765154025,0.9092,1.1325,0.2233,1.1325,0.0089000000000001,0.1224,-0.196,0.0002282051282051,0.3525000000000009,-0.2921666666666649,1,0,0.7113750000000001,0.7659681749263476,-0.91,2.4938,3.4038,2.4938,-1.5924,1.7062,-3.4038,-0.0408307692307692,4.141666666666711,-6.854333333333276,0,0,-0.071315,0.7443284853666459,-1.2513,1.8112,3.0625,1.8112,-0.8838,1.925,-2.4762,-0.0226615384615384,6.052000000000078,-6.679166666666709,1,0,25.3507225,0.331226498140642,24.5788,25.9438,1.3649999999999984,25.9438,0.4899999999999984,0.4461999999999975,-0.4636999999999993,0.0125641025641025,2.464666666666659,-1.210333333333324,1,0
